gene_name,locus,"fitness_HC, HL","fitness_HC, IL","fitness_HC, LL","fitness_HC, LL, -N","fitness_HC, LL, +FL","fitness_HC, LL, +G","fitness_LC, IL","fitness_LC, LL","fitness_LC, LL, +D, +G","fitness_LC, LL, +FL","fitness_LC, LL, +G","padj_HC, HL","padj_HC, IL","padj_HC, LL","padj_HC, LL, -N","padj_HC, LL, +FL","padj_HC, LL, +G","padj_LC, IL","padj_LC, LL","padj_LC, LL, +D, +G","padj_LC, LL, +FL","padj_LC, LL, +G"
slr0521,slr0521,-1.4522892072165419,-1.546705810371736,-1.1438423085974325,-0.8112527393460547,-0.7245458610989965,-1.5879115557706052,-0.17457733478767887,-1.8961690725685547,-1.681285032287144,-0.0067020457899850195,-1.320581423123992,0.2627170541737136,0.2852416758457237,0.013774394609168024,0.07858909942838735,0.42608716093697335,0.07400048550649546,0.2656628860690124,0.005123068774892785,0.13807939118539989,0.6452528845525247,0.1439271337278163
bioD slr0523,slr0523,0.1573349564409866,-0.5301391363652935,0.2553735236832814,0.34380618722205303,-0.3308002202177654,0.5835580811706433,-1.8838129842638702,0.25120639592408917,0.9542091760486457,-2.0799445297939845,-0.739937181870856,0.6344941395930603,0.640731291169185,0.7243025777564821,0.45580984772172245,0.9018203830876373,0.6629692500083476,0.0046234741971317795,0.9564613952353876,0.7038214029394237,0.027797350557137696,0.012896994715495783
chlM slr0525,slr0525,-2.9027736549956757,-2.259101845481282,-2.7180156855421522,-2.808652201972303,-3.083166460398113,-2.773826393742518,-4.468521136047549,-2.426407953377856,-2.9320758740718555,-4.412422442697327,-3.1631374603420603,0.004020937266418331,0.02053232342556854,0.01925644701128785,0.0274033934471062,0.06356134224534431,0.004534940509245463,0.0046234741971317795,0.01672084473462826,0.00396203681817978,0.004700433867676903,0.0037293329286874413
panB slr0526,slr0526,-3.2337154336915686,-2.0727177249308797,-2.3174781795962476,-2.558432073787636,-2.8330152994349986,-2.7301892932329226,-3.9559197641429726,-3.216264396809746,-2.778050607965827,-3.7010654706652715,-2.710686579813548,0.029430347965422224,0.10786597572406685,0.32160331914980334,0.14089621240096037,0.2900974737646621,0.01852802920924756,0.0046234741971317795,0.08143198351727159,0.02032183582374012,0.03429005462501254,0.012465463336793665
murE slr0528,slr0528,-2.3977876271249525,-3.302391801418088,-1.3816621510005156,-3.4754067638979205,-2.0685275948453223,-3.3763137534620187,-5.204600488823207,-2.327464707325169,-3.025875194905445,-3.0104845593254974,-3.9019627553741696,0.004662646227037888,0.04215638505553455,0.9196809847961731,0.06570244452551903,0.7131574086499383,0.005015324451947279,0.06500298406336669,0.01293111374913466,0.04069353222258254,0.12448120949205307,0.004448826711058086
slr0535,slr0535,-0.49208286399279366,0.014704571792735936,0.4379004266660737,0.3203741080132084,0.04281124699810257,0.9657333366847647,0.5319849230629248,0.5055794131039353,0.48302471408859626,0.7319159152093363,0.7801386550721673,0.06807135383634881,0.906661785718191,0.19701311155050405,0.15974618074111097,0.9018203830876373,0.008864107802025593,0.5682342589018569,0.1261897407761592,0.21705442101550249,0.1448657888366754,0.01446824738845218
hemE slr0536,slr0536,-1.9003582645800134,-4.382503105321313,-3.526134037415192,-3.6109966966568643,-3.2231980398092483,-2.8231283794639848,-2.7147773551247005,-2.1231702508607246,-1.702801894596419,-2.6338800630322967,-3.4268018325339575,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.007035682639970528,0.004453316100481262,0.007581741029088091,0.0055424149510450525,0.0037293329286874413
clpP1 slr0542,slr0542,-3.5242494667166895,-3.1599057067184493,-2.9719235379677866,-2.8737360845016227,-2.9499161217922816,-3.2724276364223424,-3.070445608187973,-2.8535346113800206,-2.994559189440297,-1.8390158981811606,-3.4663593884239434,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.00479610614046272,0.0037293329286874413
trpB slr0543,slr0543,-3.2915654389639313,-4.246610172405253,-3.6909005887385846,-4.491327460920962,-4.537082984404878,-4.5235171137617005,-4.218324403340485,-3.902922806519576,-3.883692843689248,-3.7493308080177137,-5.104220246542728,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.02172976746410348,0.004453316100481262,0.0039036595260570415,0.10007259465413743,0.0037293329286874413
trpC slr0546,slr0546,-1.9065473801993866,-2.8213681213097286,-2.8343023402306646,-2.8929790746947193,-2.6324041941200935,-2.4614072644359557,-3.6531215155903016,-1.607229749573175,-2.0364365770166533,-3.663188363784519,-3.169427114266317,0.043406192680143146,0.0043815793309515735,0.10493443380613962,0.03505136961231243,0.08166579968344444,0.004920391531405003,0.08281458398658761,0.10975485648269458,0.13807939118539989,0.4514945759639737,0.0037293329286874413
rnj slr0551,slr0551,-0.6134777225650621,-1.171300150068174,-1.5580240988100196,-1.509948015022384,-1.7349847118054202,-1.6478306238423959,-1.361370435062488,-2.8229636329643855,-0.8501289528281404,-1.7819211859107884,-1.6807001914097073,0.3055402935346264,0.15419870222389034,0.04865261980193973,0.03505136961231243,0.010137025226077359,0.13123319542997317,0.8004233885939217,0.006621983451720678,0.9595348264396384,0.40908704457257966,0.3600403963914727
slr0554,slr0554,0.5509539616663213,-0.858017418645854,-1.0653780817965985,-0.9933323373451594,-1.0807544946971357,-0.4380578392533088,-0.5815892117923427,-0.040717424792292366,0.26407868205542845,0.8124546616698722,-0.7564781421130232,0.1135470491988322,0.006059711641547723,0.010328893538447804,0.005439935978820439,0.01252075648715799,0.0350409164829756,0.019523768445010376,0.6098979999744557,0.49173037228057115,0.012639327851689157,0.007639837057434917
valS slr0557,slr0557,-3.35332534683849,-3.698517586127528,-3.226132409127298,-3.136183589249539,-2.4907058911273037,-3.1123038038634916,-3.0042227773562944,-3.2555304747845972,-2.859675665311002,-2.6892973649111744,-3.477001456571744,0.004512654927859494,0.007203560151306154,0.08422249156531186,0.012023582702287853,0.008258424894169591,0.0073285721722292614,0.6401293208752221,0.0116733233577235,0.009758274947822734,0.9196298431076454,0.0037293329286874413
natB,slr0559,1.0633318832396805,-0.3213980564547059,-0.45698660629712895,-0.38001782896523634,-0.6144251982969996,0.23999759983979896,-1.2948693468248222,-0.7860599401693317,0.20182247806414064,-1.5966638350748188,0.5625998829090268,0.006321321647018113,0.9371033477649331,0.13116196047285228,0.6252968430943782,0.3809914855078854,0.4258481164098718,0.6256020485623845,0.4629594100574267,0.6564751248723133,0.25011394115596647,0.6540499715112658
slr0565,slr0565,-0.672503109853069,-0.3919198508946368,-2.4856983454129,-1.0368539088125202,-2.5863093469451823,-2.51125020252689,-0.48114182299979796,-0.9659858891120198,-2.2838356472306764,-1.9330812102279415,-1.378768329078655,0.48544139881612103,0.1660998040201973,0.004802400229298382,0.006248646046859854,0.004671615909328382,0.0038861357297089037,0.02611502101160276,0.08143198351727159,0.00396203681817978,0.004700433867676903,0.007639837057434917
slr0580,slr0580,-0.021453785811226526,0.2333241858099047,-0.17561135043341905,0.13362158638039676,-0.13575567330285357,-0.06577672287441608,-0.03733030827308102,-2.2660272745926324,-0.037191783440556736,-0.5853332351766821,0.049854906694109996,0.5956286429268037,0.48048684973907796,0.48888067744775826,0.7153560714497196,0.29609865633078625,0.6867542374833238,0.5933511627092088,0.004680999080242372,0.8584032492905942,0.019045063056706644,0.9448259245441307
slr0590,slr0590,-3.458670198117795,-1.2127163889043673,-0.746186620055722,-0.5272165635696101,-0.9178263619533318,-1.3469602003279197,-0.3028231988755736,-2.87670721755223,-1.8544763182618218,-0.49545368719274807,-1.361254061918126,0.28315961981765275,0.6177164167400202,0.4217224623802351,0.8352232547221533,0.7598251254070092,0.4132142410673533,0.7574051296080322,0.007987554187105665,0.6094010281147783,0.8193542863549718,0.538165297446848
slr0600,slr0600,1.1063771243796638,0.6994796793957903,0.7688154576476498,1.3244762905658252,-0.022631763940887166,-1.5452802050409125,-0.9739031808324636,1.1633953822508694,-2.320229342081882,-0.39875112348817754,-0.8913835682512445,0.00574084884857631,0.06460437886836409,0.32160331914980334,0.01636057125055186,0.7760599769193106,0.7821325689245179,0.14329096931256727,0.014364026962348923,0.3901642132549873,0.4329317626987384,0.9448259245441307
slr0606,slr0606,-1.6243696873608275,-0.9885443938721621,-0.38573562811430245,-0.49425488789000405,-1.1881887291913968,-1.6130665622249394,-1.8131557977032315,-1.397625281007422,-1.3380991716440938,-0.7642124324353675,-1.2858504618600322,0.005944155848476314,0.039538416883250445,0.2807122145615227,0.15974618074111097,0.04207771288772626,0.020379604676137475,0.006084434767218345,0.012532572156910993,0.00785461401681604,0.05559785789914866,0.012465463336793665
hisI hisIE slr0608,slr0608,-3.4829458643186353,-4.898929190813079,-4.242106742031942,-5.46461556792724,-3.8552782746376613,-4.7656458533912245,-4.077567076240595,-3.9843609362005568,-4.391030320056759,-2.8913242829719636,-5.123556895780915,0.06641204751120763,0.005965007367979008,0.004802400229298382,0.004674107951401031,0.005213396175982973,0.003910543833250449,0.0046234741971317795,0.004736928440840463,0.0039036595260570415,0.005650730406214428,0.0038809288563452756
slr0609,slr0609,-1.1979091515937481,-0.13177596361647945,-0.008162561451318703,-0.15395311550014032,0.11060317370370423,-0.6535178537650761,0.14380303924592233,-1.2537176595967963,-1.1998673533934325,0.23031081393305133,-0.341361644413141,0.005441104587855381,0.3426064494136617,0.9634962095183465,0.45580984772172245,0.6361049322174606,0.043077523105787587,0.7957932751623084,0.004800873627839446,0.019603104706633588,0.500452327357044,0.05583112518693532
slr0610,slr0610,-0.8469788493015173,0.03553080529186342,0.2047737269876621,-0.0550291958334835,0.01754728574982579,-0.353652979646185,0.11576947883224699,-0.90814489839028,-0.8134384056469448,0.24653166989946454,-0.25946661521660835,0.014567728247160919,0.9885462495512658,0.36080348065851053,0.80018152050555,0.9676238149714832,0.19283105795641547,0.7446491246288586,0.008621378683714546,0.026981666693658243,0.26878720493845926,0.2649582417264269
preA slr0611,slr0611,-2.8236875791476104,-3.8783205907891554,-3.5853740226757096,-3.3414233906570177,-4.1443708969831485,-3.506750960470928,-4.568764211157162,-2.701927537199689,-3.7132955282564564,-4.82889906950455,-4.057104241559984,0.4455700587322807,0.0043484734210247535,0.004802400229298382,0.00580666892741453,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.01293111374913466,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
slr0616,slr0616,0.099263702696209,0.06288497570596717,0.09305308240188419,0.37431645620990667,0.1497889901438573,0.2621671856771858,-0.6971162473950925,0.19911242796716178,0.08724596902619022,-0.06700368926251112,0.14612765252713938,0.8445496815343818,0.8039804985282653,0.9147257079606369,0.16409316764918697,0.7877934812304556,0.21979054566127043,0.009085752518861696,0.38995630993746855,0.8537284024916959,0.4261325550571059,0.786593183363319
trxA slr0623,slr0623,-2.6757758084222414,-3.3372647387027317,-4.496560767987803,-3.675766859746627,-3.798545789767636,-4.168397285849018,-2.0500097814505858,-4.026390414854466,-3.9266971481807498,-0.8407304835690098,-3.7894029309787385,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.07818126518146637,0.0037293329286874413
rpsN rps14 slr0628,slr0628,-4.213562605162397,-3.8944816042666206,-4.319142758876638,-4.20184106997139,-4.066215710060753,-3.3951454618767256,-1.518761347251477,-4.039792221924976,-4.13823216472096,-0.6926961431936284,-3.8718859320363577,0.004202174557852471,0.004899253091461163,0.015125201641587111,0.03285195691276692,0.012106022879044045,0.011428899049415304,0.11281740918736506,0.09109204418857833,0.004223162441560908,0.8502502314755414,0.0059720478418585025
glyQ slr0638,slr0638,-2.3163473813950888,-2.6638429583825065,-2.0253877049843316,-2.528287525852799,-2.1799153641730564,-2.3132546127792257,-1.318047043021774,-2.049373175420789,-2.7728413428466308,-0.9144528061145926,-2.367740815008746,0.06437433360236398,0.0043484734210247535,0.0055888958142272325,0.0060343917938512565,0.004671615909328382,0.003910543833250449,0.6121775123453439,0.006088998873505763,0.0039036595260570415,0.2740385163735226,0.0037293329286874413
slr0643,slr0643,-4.439961147952695,-0.7790508545065243,-0.9444683283221796,-1.247329485261363,-0.6578433570224976,-1.4310348920184373,-1.1605647414772056,-1.9371755183264945,-1.276263404278013,-0.8378042370642617,-1.5398009645923,0.004020937266418331,0.03687558305333944,0.4960979745683594,0.010635857366772857,0.9410842043424974,0.004244671579365649,0.20768570709288642,0.004453316100481262,0.004714328978756756,0.21010792136500003,0.0037817843075515474
metG metS slr0649,slr0649,-2.521530180261147,-1.4152946637818065,-1.0879898845800895,-2.2133515627817006,-1.400567017230463,-2.1117139577081727,0.18032928578300014,-1.7668149103697304,-2.3867309252266518,0.8270268042799803,-1.9853291528315553,0.0061731731411464345,0.7618788689962861,0.7951853450008863,0.7468708664756563,0.7511726875220917,0.21979054566127043,0.3411961762691751,0.1261897407761592,0.009526751464464817,0.010581989771780759,0.05033253550774142
slr0650,slr0650,-1.741708610089404,-0.6537864418040003,0.04356358814218705,0.7625896540079237,-0.18333474069177566,-1.1832329486715174,0.43706060749615644,-0.7457255252386077,-1.4215762990505367,1.1231629763963602,-0.6714749797124024,0.0042112226307496874,0.6655724793868293,0.13894560707749679,0.11622923642950686,0.13021815144165913,0.28327828246284265,0.35691953383897107,0.7564163595950264,0.0064733950414772486,0.004767060352322208,0.1976736808242786
slr0651,slr0651,-0.2235004123999376,-0.9445916463048022,-0.382393163973373,0.18330359169077853,-0.03901777443151654,-0.26047857734572966,-0.1623768189554552,-0.1958511821389963,0.21216133265020035,0.12439116777470331,-0.7272618111850483,0.7402611040806177,0.006965557639456648,0.682299649548658,0.7841510769111877,0.7760599769193106,0.7027181233764793,0.6905833751421645,0.8901788836852381,0.9274264466401455,0.9345690954951542,0.06422160181564321
hisA slr0652,slr0652,-0.5496656464168551,-1.2647997426066848,-1.3279837448037974,-1.1428736731494507,-1.1883483842770055,-0.8804938548957149,-0.17242874226983312,-0.5861028834398502,-0.6621171013970358,-0.2788403746833287,-1.3663195885003698,0.4374704274085946,0.01976064705203851,0.01986056086210856,0.007698425592679098,0.006991440017237454,0.06509370325325273,0.804318105417205,0.16613111847851653,0.06744648770818956,0.3150300937676771,0.0057186396917420345
sigA rpoD rpoD1 slr0653,slr0653,-0.39786880246531753,-1.8455297357344718,-1.6941661167432187,-1.9451642853400617,-2.014293663486636,-2.1145131390629714,-4.665396094688055,-0.7309263016061156,-0.6125663227841249,-4.256632209703439,-4.053421950689175,0.4455700587322807,0.007203560151306154,0.20726382090659057,0.004804765591314697,0.010516888044996873,0.020379604676137475,0.0046234741971317795,0.8901788836852381,0.6564751248723133,0.004700433867676903,0.0037293329286874413
slr0654,slr0654,1.570097826077512,-0.8271130946726949,-1.2720571466551291,-1.298946856109667,-1.4674385813961626,-0.432195129394234,-1.496309090939688,-0.04845686856381126,1.0159544467500803,-2.3197607420549144,-0.18702327840733102,0.004020937266418331,0.011169352495701952,0.005705730896352382,0.00580666892741453,0.004671615909328382,0.11578055565591663,0.007334702054184852,0.799302322112851,0.0039036595260570415,0.004700433867676903,0.4183512372184966
cysC slr0676,slr0676,-1.880491139211277,-2.472567921945014,-3.177064822666271,-2.795576425616699,-3.3306566442567678,-2.662667288872085,-1.9946919955760913,-2.627075663947721,-2.364712332148778,-1.4533279630755092,-2.2458221428979632,0.04207844866738769,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.005798784477992972,0.004800873627839446,0.009758274947822734,0.008301176309220537,0.0037293329286874413
slr0677,slr0677,-1.9681517547498115,-1.2031373186467886,-0.5301396799445192,-1.1432983342930396,-1.4769632884714359,-1.7966108041634112,1.183968759866463,-1.4487746085994844,-1.5742278624791073,0.8883966815606856,-1.5008342919369337,0.07699854932276869,0.5817284522521062,0.3681882947571069,0.9780012376513401,0.8354204248572276,0.28327828246284265,0.11281740918736506,0.006088998873505763,0.5455129065903834,0.6206167883073832,0.8908088135164204
slr0680,slr0680,1.6128988414638656,0.4585306838425517,0.3925968107308802,0.624725559728058,0.32709024192070946,0.22241263984886697,0.28371251334792974,1.2504707811963298,-0.4531010544785888,0.58016215977589,0.7659778550653564,0.004020937266418331,0.1821382889021449,0.22768757062394918,0.019127275029566296,0.42608716093697335,0.2786051867295293,0.12030637148363785,0.004453316100481262,0.02380940953796415,0.017558982456262282,0.01841746535371909
slr0681,slr0681,1.504181679902506,0.5230378515717222,0.27028604424654007,0.81778060398686,0.23970638942703287,0.28689941358790155,0.36540915478843333,1.3750880184600558,-0.4670876044187113,0.6756650052493621,0.7624101174605088,0.004020937266418331,0.24930582820965552,0.6605255274465968,0.0725002948352602,0.6549502825307907,0.66869611343454,0.035605426584674624,0.004453316100481262,0.03929724727840514,0.03200963481126586,0.012896994715495783
ycf45,slr0692,-0.7364464708077011,-0.7116940786522372,-0.3259687987144302,-0.6707332727132932,-0.656405343029257,-0.6939497677883961,-0.8143667869150144,-0.3995285814707769,-0.05084529011447637,-0.6184768679567265,-0.6014276564759204,0.9208410939224626,0.2908123421746542,0.23629470085894055,0.020732197741164197,0.04071248252272482,0.20174952096449586,0.009715412208604801,0.6039496558453412,0.9784413243363171,0.009517888672167176,0.2501529448639341
slr0719,slr0719,-0.13042796400534895,-1.3782494800188794,0.12759486400662778,-0.008819598469038471,0.2252681438870041,-0.04592381546916141,0.22992287597077155,0.2254207075508413,0.08353303588641663,0.36986649406041,-0.2348796749674241,0.4194882043165798,0.004790122049154774,0.801477406646349,0.9632588275301553,0.3679566027968632,0.49442358939892433,0.4186424692031841,0.2991671332614426,0.9784413243363171,0.18350238297161794,0.28159569576942517
slr0728,slr0728,-0.30472787792987066,-1.5486474111079236,-0.517299593009325,-0.6987948137273091,-0.8557371288292228,-1.0515616080942285,-0.750929480026143,-1.0243134545817822,-0.9207272596961762,-0.6226488237495074,-1.2796164405684465,0.405471551423053,0.022159700758053156,0.8660766929243624,0.9632588275301553,0.9834752547384761,0.05348187586827437,0.9101273051881409,0.007475185396714336,0.15504250554312368,0.46372772684989344,0.021374514510720564
slr0731,slr0731,-1.144454558911765,-0.16370901220234055,-0.42568163905901646,-1.5136348607476655,-0.516829095982231,-0.5003112484880098,0.17423954387548704,-0.06567833338307938,0.09872926516454995,0.2761976248891964,-0.19708131460493006,0.01301720638394914,0.7477748931868577,0.04543746182961714,0.005439935978820439,0.02775082582372553,0.04425951645350759,0.5265666179749782,0.9564613952353876,0.6770927956401387,0.414093308828657,0.5213949924414002
psaD slr0737,slr0737,-1.7524216458072492,-2.5729684772637462,-1.9884818447941934,-1.7387282665168509,-2.363626530898708,-1.8056283070348134,-1.9556753118156671,-1.350915568784175,-0.9597785276090258,-2.7515198675121595,-1.949143575360893,0.004020937266418331,0.0043484734210247535,0.004973069790996957,0.004706459296715753,0.004671615909328382,0.003910543833250449,0.004745176259434029,0.008339202768493223,0.04366490508684598,0.004700433867676903,0.003971285845882556
trpE slr0738,slr0738,-0.8627431212421316,-2.0984245013939233,-1.8166000675849718,-1.8980725618011007,-2.1388154486766213,-2.4256105666429706,-0.766747620787704,-1.5096392094127151,-2.3550054437533894,-0.2848624502901827,-2.5327948497734063,0.4774331276242872,0.006202628839613657,0.010643876487381227,0.025683765293254317,0.010791831727115796,0.005672413808398612,0.4332609420002217,0.03630717630663397,0.09469228103314663,0.6056847967126987,0.004769664765636981
crtE,slr0739,-2.40515328764164,-3.0074683868705323,-2.0647403475917216,-2.516152260296979,-2.5257223484015925,-2.2253423667031407,-1.9336074949469937,-1.7219414012650354,-1.9711742564376593,-2.2237415104778506,-2.7235628819146345,0.00574084884857631,0.011988221337557971,0.7443595916629366,0.7468708664756563,0.721939707153704,0.36950352155494093,0.5808259183819704,0.7316650126334423,0.5773807992238882,0.155785050785697,0.06230370598505646
phoU slr0741,slr0741,1.597349434784089,-0.15563174333702523,1.1166001010562838,0.7332251242058841,0.3325282049353438,0.9958568975328648,0.47991409609007035,1.1501901361602904,1.06574482121449,0.020290339424747346,0.29439659977264016,0.004020937266418331,0.1864799463253853,0.004802400229298382,0.023271010225988098,0.320522250214115,0.004832320398327476,0.15103199513475055,0.02491393964970466,0.029110513954337947,0.8821189988948449,0.2649582417264269
rimP slr0742,slr0742,-0.1378012571943007,-0.9728528517751281,-1.299157944902295,-0.3487184491134967,-1.1543059788409515,-1.3072556681289016,-1.283369290105443,-0.7188707355092444,-1.2765850297009242,0.7218770688528957,-1.2390693939813064,0.8488452633722676,0.005419786101297865,0.011507936975597285,0.4094916934796153,0.006031211422674179,0.003910543833250449,0.6704728621298496,0.04478427827105307,0.005360832662922616,0.027797350557137696,0.004137559376520415
infB slr0744,slr0744,-2.3686910320789387,-2.52575052745836,-2.6288639169930024,-2.5898784868871876,-2.5844989629952906,-2.708250926570062,-1.9115303662723533,-2.44320981565561,-2.7761252344619463,-2.523564408293862,-3.13102127813704,0.004020937266418331,0.03248922451970063,0.01459514280969415,0.013518140467838304,0.010791831727115796,0.03736023734490128,0.009374311369416972,0.02841656771191603,0.004668015706843546,0.005790609537785723,0.009821478253391027
eno slr0752,slr0752,-2.5349440129871086,-2.27127556638043,-1.4644547931908107,-2.255135937212713,-1.641468963348034,-3.5486748795982908,0.2637638841209198,-2.1305755609022135,-2.554029458566459,1.2203611900358247,-2.9648893727594183,0.004020937266418331,0.0043484734210247535,0.026834114815432804,0.0074782744153052486,0.019651788970048004,0.0038861357297089037,0.12030637148363785,0.004566261884164599,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
kaiA slr0756,slr0756,0.9523583345280723,0.027673298084781535,-0.5781190536767181,0.25812838934564114,-0.11967600981263954,1.7173763700448503,-0.4138319141847479,0.2997262023857397,0.07882665286106136,-0.8432345130182229,1.7585958774132158,0.004020937266418331,0.6449027892096126,0.3681882947571069,0.8838122271333809,0.50802728055601,0.003910543833250449,0.815955708185767,0.23418406286242643,0.1486422884337331,0.03952501474065359,0.0038809288563452756
kaiC slr0758,slr0758,1.1996176969670342,-0.3399184587009886,-1.1152929092361403,-0.5959629683099067,-0.8992111070201414,2.3957754930195696,0.9916167613373034,0.16538234640558166,1.1271112562819432,-0.530680328062678,2.2673855369232063,0.004202174557852471,0.3193161505479083,0.0070203096990237605,0.12928590777065116,0.015562184712584515,0.0038861357297089037,0.0046234741971317795,0.5204810189549592,0.004513548579747765,0.12119473316458533,0.0037293329286874413
secD slr0774,slr0774,-4.90230420776973,-4.249787689202588,-0.6020671619154421,-2.4898088904481344,-1.7353501626732588,-4.06255579624983,-0.9237808368300455,-4.8843674611595915,-2.7786502711394396,-1.016265807735095,-3.4249968584524364,0.16290784519544121,0.025081763233478858,0.18370586753911808,0.04923966101500004,0.12714425649918804,0.043077523105787587,0.049500005015868945,0.01494246192368969,0.025227305379901366,0.09089137497307667,0.009821478253391027
secF slr0775,slr0775,-2.114219166743748,-2.319420590361014,-1.587410070145483,-1.4711009045261638,-1.6717851366113943,-2.177161779961877,-0.15578789782581753,-2.3383941370620307,-2.1325647955032765,-0.910961321661841,-2.0154578533574177,0.007844773596427063,0.004362709465680016,0.34996470503712557,0.7153560714497196,0.4917854582843185,0.019792315254838985,0.8686905959260391,0.004566261884164599,0.04069353222258254,0.03429005462501254,0.010172750183459096
lpxD slr0776,slr0776,-2.887213859343534,-2.7619685183370937,-2.7496793721220802,-3.034657648226108,-3.1796682931924733,-2.6846951889176562,-2.5665043788867763,-2.5880714557738767,-2.9921038159559408,-2.8005146830825023,-2.461365022938823,0.014028265507305886,0.009662998882042348,0.5825341611101041,0.010916971686403166,0.031939466407527053,0.012697774244433913,0.054046014296397556,0.010893696904920508,0.03929724727840514,0.04544416605187052,0.05583112518693532
nrdR slr0780,slr0780,-2.638045447785716,-1.0739250076938276,-0.8216763700217018,-0.4349574672445889,-0.5546903950705084,-2.411320233346402,-1.9292236585636535,-1.7793248205764047,-2.070230448919513,-2.217176825026705,-2.3771947119301045,0.005441104587855381,0.5616898418798544,0.8389219935711636,0.6870594696858934,0.6937514133857646,0.01175457618851972,0.0046234741971317795,0.009672522369900263,0.0064733950414772486,0.004700433867676903,0.008152901646392883
dacB,slr0804,-0.5320676848880072,0.37096350472836404,0.3005564706975737,0.31844371032705365,0.2684698778463375,-0.26030288647075434,-0.5375555091059352,-0.4026088991519937,-0.9452500303159612,-0.289632439207622,0.10172341868624818,0.2940958014764812,0.48048684973907796,0.4960979745683594,0.44123066965146457,0.4154790296440262,0.10156365794176017,0.023529671638430897,0.9181845046170819,0.005900198002165899,0.4574819253765952,0.786593183363319
rfbB,slr0809,-1.9281563745511499,-1.8249377553301882,-2.1600478508764036,-2.727244140912541,-2.249187036291746,-2.2737514100796776,-3.022856823620596,-3.7006250392523112,-1.1793889388322114,-2.1232953980775418,-2.3289973601980836,0.004020937266418331,0.004494568139967496,0.006336576282757522,0.004959253945143978,0.022625959691149413,0.004920391531405003,0.0046234741971317795,0.004453316100481262,0.11871931984418056,0.026787968444297067,0.007366995361409673
coaX slr0812,slr0812,-2.2091358486278763,-1.846300671572531,-1.302382322817807,-2.0034661421151094,-1.6282196589026314,-2.179562888901509,-2.313350466912733,-1.695435940360321,-1.5825386115312037,-2.0387310935273457,-1.724467942657745,0.005309797298269375,0.1224284000718142,0.45700213311086196,0.11622923642950686,0.09666024966603423,0.013448764518541548,0.010044359829297618,0.09882540629010396,0.008316696753380185,0.03326648293443856,0.019706451396105207
slr0813,slr0813,0.20255604804425376,0.6489265201923367,2.822533366215739,2.6573408825626146,3.4789250360649695,0.5975904896417753,0.31470068660877926,-0.27732417856380626,0.08904583833777678,0.041036309757007276,0.16777356231375656,0.7026987350670987,0.24930582820965552,0.007522334663912803,0.005630303307060387,0.009742899005320967,0.04546233209870064,0.395848167792396,0.05945522279728103,0.9468231208393217,0.9553620739702349,0.5673368577164482
entC,slr0817,-3.1714436849200123,-4.730861486290169,-3.6417529692681367,-4.036124005772672,-5.377061657168244,-1.4719540426398479,-3.9191430212861342,-3.0551992023872248,-0.6746639447413216,-4.8462898492485635,-1.5677479716672769,0.00420048220828292,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0041504660932357475,0.0046234741971317795,0.004680999080242372,0.06744648770818956,0.004700433867676903,0.004137559376520415
slr0821,slr0821,-1.5199752635712611,-2.5005193261521033,-2.9259382903633258,-2.548779561575549,-2.7808695763775617,-2.8304580402545603,-2.1012578581531747,-2.46399240619958,-2.9973312138953117,-2.417801398881153,-3.046995467526763,0.005309797298269375,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
dnaB slr0833,slr0833,-2.929102477669708,-3.023188247488818,-2.777806929950182,-3.5290093863234167,-3.9644733142296076,-2.860035292680634,-3.681654257492582,-2.404280208690965,-2.8849890522419006,-2.8600215330152015,-2.9490053131212566,0.004020937266418331,0.005033819732601936,0.031608057037429665,0.006448592995130828,0.008258424894169591,0.005015324451947279,0.007334702054184852,0.03760252163377872,0.007405655043331576,0.022038239129431657,0.004598066639405785
hemH slr0839,slr0839,-1.7751302592299614,-3.232177477819423,-2.769366452248011,-3.5272871192706807,-2.327979076726479,-2.914532229787301,-1.8234318451124563,-3.0505706987479444,-2.4662748839355535,-2.059869265238558,-3.2926641003683645,0.0042112226307496874,0.0043484734210247535,0.004802400229298382,0.004706459296715753,0.004751057746756022,0.0038861357297089037,0.018896592668501282,0.004453316100481262,0.0069104468862155695,0.10794369711047089,0.0037293329286874413
