reaction_id,condition,flux_mmol_gDCW_h_FBA
SADMET,ammonium,0.0
UAG4Ei,ammonium,0.00688891280887428
MLTGCT,ammonium,0.0
MMSAD1m,ammonium,0.0
UROCANt,ammonium,0.0
ALCDt,ammonium,0.0
NTD11,ammonium,0.0
GLCNtr,ammonium,0.0
DUTPDP,ammonium,0.0
ACGK,ammonium,0.039469957202064615
NTD10,ammonium,0.0
CHOLD,ammonium,0.0
CHOLD1,ammonium,0.0
CYTDt2,ammonium,0.0
LEUabc,ammonium,0.0
GRATT,ammonium,0.0005628745831641202
DHEDAA,ammonium,0.0
P5PPR,ammonium,0.0
DHHED1,ammonium,0.0
HXMGL,ammonium,0.0
ACGS,ammonium,0.0
FBMO10,ammonium,0.0
FBMO11,ammonium,0.0
ANPRT,ammonium,0.12682880533086022
MACR4p,ammonium,0.0
FBMO14,ammonium,0.0
FBMO15,ammonium,0.0
FBMO12,ammonium,0.0
FBMO13,ammonium,0.0
ASPALAt,ammonium,0.0
GLUABUTt7,ammonium,0.0
PYAM5PO,ammonium,0.0
PHBD,ammonium,0.0
GLYK,ammonium,0.0
UREAt,ammonium,0.0
G3PD2,ammonium,0.0
MANpts,ammonium,0.0
G3PD5,ammonium,0.0
GLCRD,ammonium,0.0
4NOXDR,ammonium,0.0
2KCHCCH,ammonium,0.0
DABOT,ammonium,0.0
PGI,ammonium,-1.5498629622527893
ASO3t1,ammonium,0.0
4HTHRS,ammonium,0.0
PGK,ammonium,-0.266561911442978
ASO3t2,ammonium,0.0
SERtr,ammonium,0.0
PGM,ammonium,0.0
PGL,ammonium,1.548651165321147
GLCRDH,ammonium,0.0
NAMNPP,ammonium,0.0
AGMT,ammonium,0.0
MUCCYCI,ammonium,0.0
MCCIS2,ammonium,0.0
MCCIS5,ammonium,0.0
MCCIS4,ammonium,0.0
OCMPH1,ammonium,0.0005346162933716203
NITRDT1p,ammonium,0.0
GLYCt,ammonium,0.0
THMB,ammonium,0.0015962115044952597
OMPHHX3,ammonium,0.0
MCCIS1,ammonium,0.0
OCMPH2,ammonium,0.0
PHBt,ammonium,0.0
MNAO8,ammonium,0.0
P5CR,ammonium,0.0
LGTHL,ammonium,1.2003469317800326
MNAO9,ammonium,0.0
GGLUCYSS,ammonium,0.0
MNAO4,ammonium,0.0
MNAO5,ammonium,0.0
MNAO6,ammonium,0.0
IMG3PS,ammonium,0.019302193982588617
MNAO7,ammonium,0.0
AACTOOR,ammonium,0.0
MNAO2,ammonium,0.0
UAGPT2,ammonium,0.007637375619594544
MNAO3,ammonium,0.0
FMETTRS,ammonium,0.0
ALAabc,ammonium,0.0
ME4PCT,ammonium,0.004361705216350462
HEMEOS,ammonium,2.8258289792499818e-05
DTO4CH,ammonium,0.0
FLBZDD,ammonium,0.0
ASPR,ammonium,0.0
DHAt,ammonium,0.0
S7PI,ammonium,0.0018176953974635018
ACGApts,ammonium,0.0
PDX5PS,ammonium,0.0017145908265989755
HMPK1,ammonium,0.0015962115044952597
DHADT1,ammonium,0.10520103047210506
PLIPASA1S_Nlimit,ammonium,0.0
MCDC,ammonium,0.0
DHADT2,ammonium,0.026486418648753885
ACPS1,ammonium,0.0
DHPMD,ammonium,0.0
MALTTTRabc,ammonium,0.0
4HBZt,ammonium,0.0
PCT3,ammonium,0.0
PCT2,ammonium,0.0
PGCM,ammonium,-0.0012117969316423347
PCT1,ammonium,0.0
DAPE,ammonium,0.02399663419676606
NUDPK10,ammonium,0.0
GOX,ammonium,0.0
ASPt,ammonium,0.0
GLUPRT,ammonium,0.01369737859455572
FE2abc,ammonium,2.8258289792499818e-05
HISabc,ammonium,0.0
4HBTt,ammonium,0.0
BETALDHx,ammonium,0.0
BETALDDH1,ammonium,0.0
MALDDH,ammonium,0.0
SUCCt2r,ammonium,0.0
GSNt2,ammonium,0.0
ILETA,ammonium,-0.026486418648753885
ASNS,ammonium,0.03193950484114439
PDH1,ammonium,2.2236021527359116
2AMBZC,ammonium,0.0
ICDHx,ammonium,0.6391067953685519
PDH2,ammonium,2.2236021527359116
CLS_m,ammonium,0.0
CLPNS2,ammonium,0.0005859776444133915
P5CD3,ammonium,0.0
BPDDO,ammonium,0.0
P5CD4,ammonium,0.0
METAT,ammonium,0.001603848880114861
PDH3,ammonium,2.2236021527359116
P5CD5,ammonium,0.0
BKAR2,ammonium,0.0
PCNO,ammonium,0.0
DAPabc,ammonium,0.0
4HBZDC,ammonium,0.0
R15BPK,ammonium,0.0
ASPK,ammonium,0.13310184271556227
MGSA,ammonium,1.2003469317800326
4HBZCT,ammonium,0.0
PAPSR,ammonium,0.025866518327630122
IPMD,ammonium,0.04518271416552133
PAPSR2,ammonium,0.0
GCALDD,ammonium,0.0009508532646395095
PDX5POi,ammonium,0.0017145908265989755
FGDM,ammonium,0.0
NA1t,ammonium,0.0
CRNCDH,ammonium,0.0
NO3R1,ammonium,0.0
FLVR,ammonium,0.0
GALCTNt2r,ammonium,0.0
FRUpts2,ammonium,0.0
CATCHD1,ammonium,0.0
CATCHD2,ammonium,0.0
CATCHD3,ammonium,0.0
CATCHD4,ammonium,0.0
CATCHD5,ammonium,0.0
HSERA,ammonium,0.013762550866509377
TMPK,ammonium,0.0
HSDy,ammonium,-0.10910520851879622
DHNPA,ammonium,0.0009508532646395095
URItr,ammonium,0.0
BUTNt,ammonium,0.0
MECDPS,ammonium,0.004361705216350462
GLNS,ammonium,0.2600089795165671
GLNST2,ammonium,0.007637375619594544
THMPT,ammonium,-0.0015962115044952597
CTBTCRNCT,ammonium,0.0
2NAPTCT,ammonium,0.0
SUCCS,ammonium,0.0
P5CD,ammonium,0.0
LDH_L,ammonium,0.0
ASNN,ammonium,0.0
L__LACD4,ammonium,0.0
NACt,ammonium,0.0
CMBLD1,ammonium,0.0
CMBLD2,ammonium,0.0
GLYCK,ammonium,0.0004898103564008882
NODOx,ammonium,0.0
CMBLD6,ammonium,0.0
ORPT,ammonium,-0.019711811894986195
NODOX2,ammonium,0.0
GLYCEK1,ammonium,0.0
HSK,ammonium,0.09534265765228685
CMBLD5,ammonium,0.0
CMBLD4,ammonium,0.0
CMBLD3,ammonium,0.0
SELNPS,ammonium,0.0
CMBLD7,ammonium,0.0
2MNAPTH,ammonium,0.0
CITNCL,ammonium,0.0
ACTF2,ammonium,0.0
ACTF3,ammonium,0.0
CATCHD6,ammonium,0.0
ACTF4,ammonium,0.0
ACTF5,ammonium,0.0
ENCOAH3,ammonium,0.0
FDH2,ammonium,0.08911234120100847
ENCOAH4,ammonium,0.0
ENCOAH1,ammonium,0.0
ENCOAH2,ammonium,0.0
ENCOAH7,ammonium,0.0
GLTN1,ammonium,0.0
GLTN2,ammonium,0.0
ENCOAH5,ammonium,0.0
ENCOAH6,ammonium,0.0
GLTN3,ammonium,0.0
AGMHE,ammonium,0.0018176953974635018
G3POAT,ammonium,0.0
GCLDH,ammonium,0.0
26DICH,ammonium,0.0
PPPGO,ammonium,0.0
FABC161,ammonium,0.0010555158601304444
FABC160,ammonium,0.004485942405554389
GAPD,ammonium,0.266561911442978
THRabc,ammonium,0.0
HISAL,ammonium,0.0
METS,ammonium,0.015366399746624232
NITRDT1,ammonium,0.0
UMPK,ammonium,0.02795508598040191
NITRDT2,ammonium,0.0
BTCOADm,ammonium,0.0
TPI,ammonium,-1.2127187165462119
PHBZMN,ammonium,0.13001690049366463
ALTRH,ammonium,0.0
DINSt2,ammonium,0.0
ACOADH5,ammonium,0.0
DADNt2,ammonium,0.0
BTCOAD2,ammonium,0.0
FTOLAM,ammonium,0.0
R3HBNt,ammonium,0.0
PROAKGOX1,ammonium,0.0
ACONT2,ammonium,1.7900480340757727
FABC171,ammonium,0.0
FABC170,ammonium,0.0018471527552282778
URAt2,ammonium,0.0
AGPAT,ammonium,0.0
MALPYRI,ammonium,0.0
ACONT1,ammonium,1.7900480340757727
ADCS,ammonium,0.0009508532646395095
GSDH,ammonium,0.0
ACOADH1,ammonium,0.0
MAN6PI,ammonium,0.0
DALAt2r,ammonium,0.007637375619594544
SUCFUMt,ammonium,0.0
ACOADH3,ammonium,0.0
ACOADH4,ammonium,0.0
ICL,ammonium,0.3116807415072309
APATr,ammonium,0.0
UNK2,ammonium,0.0
MOAT,ammonium,0.0006058984658211673
DURIPP,ammonium,0.0
LAAO6,ammonium,0.0
PLIPASA1C_Nlimit,ammonium,0.0
4HBTD,ammonium,0.0
LAAO4,ammonium,0.0
LAAO5,ammonium,0.0
FABC190,ammonium,0.00021110317202608893
LAAO2,ammonium,0.0
ESTLP,ammonium,0.0
GLTPD,ammonium,0.0
TDP,ammonium,0.0
LAAO3,ammonium,0.0
TMDS,ammonium,0.00222553125554985
EDTXS1,ammonium,0.0006058984658211673
2H3CBZP,ammonium,0.0
KAS16,ammonium,0.0024235938632846694
EDTXS2,ammonium,0.0006058984658211673
THMDtr,ammonium,0.0
ASPTRS,ammonium,0.0
FABC181,ammonium,0.0018471527552282778
RZ5PP,ammonium,0.0
FABC180,ammonium,0.0001407354480173926
UDPG4E,ammonium,0.0
ICITt,ammonium,0.0
BZALDD4,ammonium,0.0
BZALDD5,ammonium,0.0
THRt,ammonium,0.0
BZALDD6,ammonium,0.0015962115044952597
PDX5PSa,ammonium,0.0
MAN6Pt6_2,ammonium,0.0
BZALDD1,ammonium,0.0
A5PISO,ammonium,0.0030294923291058367
BZALDD2,ammonium,0.0
CATECHt,ammonium,0.0
BZALDD3,ammonium,0.0
GENt,ammonium,0.0
ALKP,ammonium,0.0009508532646395095
APRAUR,ammonium,0.0014663761189621528
UMBM1,ammonium,0.0
UMBM2,ammonium,0.0
FOMETRi,ammonium,0.0
ATPPRT,ammonium,0.019302193982588617
DADK,ammonium,0.0
RIBabc,ammonium,0.0
URAtr,ammonium,0.0
THRS,ammonium,0.09534265765228685
GARFT,ammonium,-0.03140336107264908
DNA,ammonium,0.0039459774034571815
UREA,ammonium,0.0
GUAPRT,ammonium,0.0
HMBS,ammonium,2.8258289792499818e-05
USHD,ammonium,0.0006058984658211673
ADIPt,ammonium,0.0
PGLYCP,ammonium,0.0
BENZOTt,ammonium,0.0
DHPS,ammonium,0.0009508532646395095
PNTOt4,ammonium,0.0
DHPS2,ammonium,0.0
UDPGD,ammonium,0.0
HYD1,ammonium,5.6516579584999635e-05
GUAt,ammonium,0.0
KNTt,ammonium,0.0
THMDt2,ammonium,0.0
GUAt2,ammonium,0.0
PACt,ammonium,0.0
FORA,ammonium,0.0
Maintenance,ammonium,0.0
CRNt7,ammonium,0.0
HEXTT,ammonium,0.0
OTO4BZ,ammonium,0.0
URIDK2r,ammonium,-0.00222553125554985
OBTFL,ammonium,0.0027267493053369815
FBMO15p,ammonium,0.0
ALR2,ammonium,0.0
ETHAAL,ammonium,0.0
PGRPP,ammonium,0.002369113917198228
LEUTA,ammonium,0.04518271416552133
ADIPL,ammonium,0.0
CO2t,ammonium,-5.458322332818523
CRNBTCT,ammonium,0.0
SO4t,ammonium,0.025866518327630122
UDCPDP,ammonium,0.007637375619594544
3HBZOR,ammonium,0.0
ARGSS,ammonium,0.039469957202064615
ACKr,ammonium,0.0
GSPMDS,ammonium,0.0
ENCOAR,ammonium,0.0
TSULabc,ammonium,0.0
ACOATA,ammonium,0.018500572491764098
NITORT,ammonium,0.0
PHCHGS,ammonium,0.0
LPADSS,ammonium,0.0006058984658211673
CBIAT,ammonium,0.0
CBIAT1,ammonium,0.0
3HBCD,ammonium,0.0
ORNabc,ammonium,0.0
BACCL,ammonium,0.0
NT5C,ammonium,0.0
LEUtr,ammonium,0.0
KNAKGT,ammonium,0.0
2PGt,ammonium,0.0
PACCOAL,ammonium,0.0
NTD13,ammonium,0.0
CYTK1,ammonium,0.01674087277896394
CYTK2,ammonium,0.0
LLACtr,ammonium,0.0
UAMAS,ammonium,0.007637375619594544
FRUabc,ammonium,1.7911456059084854
TRE6PP,ammonium,0.0
NTPPD7,ammonium,0.0
NTPPD8,ammonium,0.0
P5CR1,ammonium,0.08629725291767197
NTPPD5,ammonium,0.0
NTPPD6,ammonium,0.0
P5CR2,ammonium,0.0
NTPPD3,ammonium,0.0
NTPPD4,ammonium,0.0
NTPPD2,ammonium,0.0
GLUDC,ammonium,0.0
ACMANAPP,ammonium,0.0
IPPS,ammonium,0.04518271416552133
NTPPD9,ammonium,0.0
ASP4DC,ammonium,0.0
DAGK,ammonium,0.0012117969316423347
PPPNt2r,ammonium,0.0
IMLTAP,ammonium,0.0
UAPGR,ammonium,0.007637375619594544
FPGLUS1,ammonium,0.0009508532646395095
DMPPS,ammonium,0.0005628745831641202
FPGLUS2,ammonium,0.0
GTPDPK,ammonium,0.0
IGPDH,ammonium,0.019302193982588617
PRAZCFT,ammonium,0.03140336107264908
BIPHED2,ammonium,0.0
PRASUCS,ammonium,0.01210116709006046
BIPHED1,ammonium,0.0
PSUDS,ammonium,0.0
CITL,ammonium,0.0
BZOTD1p,ammonium,0.0
MSDHA,ammonium,0.0
CYNTt2,ammonium,0.0
ACOADG,ammonium,0.0
4CBMCLC,ammonium,0.13001690049366463
FLALDTHR,ammonium,0.0
PGAMT,ammonium,-0.05093811314285411
SULabc,ammonium,0.0
CSNt2,ammonium,0.0
PPBNGS,ammonium,0.00011303315916999927
SERD_L,ammonium,0.0
Protein,ammonium,0.08655692368873819
MACR4,ammonium,0.0
CS,ammonium,1.7900480340757727
PROtr,ammonium,0.0
MACR1,ammonium,0.0
UROCH,ammonium,0.0
RBFK,ammonium,0.0014663761189621528
MACR3,ammonium,0.0
PRAMPC,ammonium,0.019302193982588617
MACR2,ammonium,0.0
ARGabc,ammonium,0.0
ACDH3,ammonium,0.0
HMB4DPR,ammonium,0.003798830633186342
ACDH4,ammonium,0.0
ACDH5,ammonium,0.0
AMPN,ammonium,0.0
ACDH6,ammonium,0.0
ACDH7,ammonium,0.0
4ETHPMH,ammonium,0.0
SADT,ammonium,0.025866518327630122
ACDH8,ammonium,0.0
SADT2,ammonium,0.0
DNTPPA,ammonium,0.0
HPPH,ammonium,0.0
TYRTRS,ammonium,0.0
CATL,ammonium,0.0
FTHFD,ammonium,0.0
ADSL1r,ammonium,0.01210116709006046
ADSUCL1,ammonium,0.019099039791107636
PMANM,ammonium,0.0
AGDC,ammonium,0.0
CITt,ammonium,0.0
HBDH,ammonium,0.0
ENO,ammonium,0.0004898103564008882
ALAAPT,ammonium,0.0
AACOAS,ammonium,0.0
ALDD2x,ammonium,0.0
AACOAR,ammonium,0.0
BZOTCOA,ammonium,0.0
CYSS,ammonium,0.012103967461120746
MALS,ammonium,0.31165197405906864
CYSST4,ammonium,0.0
PRMIIZCI,ammonium,0.019302193982588617
TAGL1_Nlimit,ammonium,0.0
ACDH2,ammonium,0.0
ACDH1,ammonium,0.0
PPCOAT,ammonium,0.0027267493053369815
IPPMD,ammonium,0.0
GTPCII,ammonium,0.0014663761189621528
U23GAAT,ammonium,0.0012117969316423347
DLDHD,ammonium,0.0
NNDPR,ammonium,0.0012067053478940215
PHETA2,ammonium,-0.03721947718615742
PHETA1,ammonium,0.0
GLUDy,ammonium,-1.0525493914249506
GDH1,ammonium,0.0
HISTP,ammonium,0.019302193982588617
CHLabc,ammonium,0.0
BHMT,ammonium,0.0
FORt,ammonium,0.0
KNt,ammonium,0.0
HISTRS,ammonium,0.0
DGK1,ammonium,0.0
PPLCc,ammonium,0.0
ACOTA,ammonium,-0.039469957202064615
PPLCg,ammonium,0.0
ALHD10,ammonium,0.0
LYSt,ammonium,0.0
TYRtr,ammonium,0.0
PPLCe,ammonium,0.0
CDS,ammonium,0.010007762432729373
ALHD13,ammonium,0.0
ALHD14,ammonium,0.0
GTHPe,ammonium,0.0
PHACA,ammonium,0.0
ALHD11,ammonium,0.0
ALHD12,ammonium,0.0
VALtr,ammonium,0.0
ALHD15,ammonium,0.0
ALHD16,ammonium,0.0
PSCIT,ammonium,0.18862993968624295
AC4HB,ammonium,0.0
DXPS,ammonium,0.0076725075474446975
PGLCED,ammonium,0.266561911442978
OHPHM,ammonium,0.0005346162933716203
PIt2r,ammonium,3.563534546410053
NADTRHD,ammonium,0.0
CNITRT,ammonium,0.0
HMR_0629,ammonium,0.0
DALAT,ammonium,0.007637375619594544
IPPMIa,ammonium,-0.04518271416552133
IPMALD2,ammonium,-0.04518271416552133
PPLDe,ammonium,0.0
AMALT3,ammonium,0.0
AMALT4,ammonium,0.0
AMALT1,ammonium,0.0
AOXSr,ammonium,0.0
AMALT2,ammonium,0.0
4HPHEACt,ammonium,0.0
CYTTS5,ammonium,0.0
ALCD2x,ammonium,0.0
CYTTS4,ammonium,0.013762550866509377
ACFM1,ammonium,0.0
SLCYSS,ammonium,0.0
CYTTS1,ammonium,0.0
ACFM3,ammonium,0.1261363499413503
ACFM2,ammonium,0.0
CYTTS3,ammonium,0.0
CYTTS2,ammonium,0.0
PIabc,ammonium,0.0
MCITD,ammonium,0.0
GLUabc,ammonium,0.0
ACLDc,ammonium,0.0
METTRSS,ammonium,0.0
ALLTNt2r,ammonium,0.0
G5TDPDP,ammonium,0.0
ANt,ammonium,0.0
HSTPT,ammonium,0.019302193982588617
U3AGDA,ammonium,0.0012117969316423347
3OXCOAT,ammonium,0.13001690049366463
OBUTt,ammonium,0.0
ARBt2r,ammonium,0.0
GMHEPK,ammonium,0.0018176953974635018
HPYRRy,ammonium,0.0
ACLDn,ammonium,0.0
GMAND,ammonium,0.0
ASNtr,ammonium,0.0
3HCINNMH,ammonium,0.0
ACNAMt2,ammonium,0.0
CINNDO,ammonium,0.0
FLALDO,ammonium,0.0
PPNDH,ammonium,0.03721947718615742
PPND,ammonium,0.020811848563395137
ALCD19,ammonium,0.0
CARHM2,ammonium,0.0
CARHM1,ammonium,0.0
GLYCTO1,ammonium,0.0
SUCCt2_2,ammonium,0.0
ALCDgl,ammonium,0.0
SUCCt_3,ammonium,0.0
RMNt,ammonium,0.0
MOBDabc,ammonium,0.0
FAMC141,ammonium,0.0
PPCSYN2,ammonium,0.0
HOGAD,ammonium,0.0
TAGL1,ammonium,0.0
TAGL2,ammonium,0.0
GLYC3Pt6,ammonium,0.0
PROTCC2,ammonium,0.0
PROabc,ammonium,0.0
PROTCC1,ammonium,0.13001690049366463
P5CD1p,ammonium,0.0
PRAIS,ammonium,0.01369737859455572
GLYBt2r,ammonium,0.0
ADOCBIK,ammonium,0.0
FUMt2_2,ammonium,0.0
FUMt2_3,ammonium,0.0
FAMC140,ammonium,0.0
MCLACTt,ammonium,0.0
2HCHCCOA,ammonium,0.0
FRUpts,ammonium,0.0
SBTpts,ammonium,0.0
ACCOAA3,ammonium,0.0
ACCOAA2,ammonium,0.0
C23DDTp,ammonium,0.0
ACCOAA1,ammonium,0.0
2HOHPHODB,ammonium,0.0
PRAI,ammonium,0.12682880533086022
GLUK,ammonium,0.0
OGDH3,ammonium,0.0
OGDH2,ammonium,0.0
MME,ammonium,0.0
OGDH1,ammonium,0.0
CCPPAMD,ammonium,0.0
GNK,ammonium,0.0
PPSERS,ammonium,0.007052670871117754
EDD,ammonium,1.548651165321147
HXPRT,ammonium,0.0
BNTP,ammonium,0.0
MMM,ammonium,0.0
INSt2,ammonium,0.0
EDA,ammonium,1.548651165321147
PPCSYN1,ammonium,0.0
OMPDC,ammonium,0.019711811894986195
G5SADs,ammonium,0.08629725291767197
SERTRS,ammonium,0.0
MMCS,ammonium,0.0
FAMC151,ammonium,0.0
OXGDC2,ammonium,0.0
FAMC150,ammonium,0.0
QDPQ2,ammonium,0.0
QDPQ1,ammonium,0.0
DADA,ammonium,0.0
FAMC120,ammonium,0.0
GLYAMT,ammonium,-0.0659903621723258
LALDO2x,ammonium,0.0
ALHD6,ammonium,0.0
ALHD7,ammonium,0.0
ALDD4,ammonium,0.0
ALHD5,ammonium,0.0
GLYBabc,ammonium,0.0
ALHD8,ammonium,0.0
LCARR,ammonium,0.0
ALHD9,ammonium,0.0
ALAALAL,ammonium,0.007637375619594544
PHEtr,ammonium,0.0
PRPPS,ammonium,0.18074689515088477
GL3PD,ammonium,-0.011165079418285265
CRTNh,ammonium,0.0
GLXt,ammonium,0.0
LCTSt,ammonium,0.0
TOCHECK,ammonium,0.0
QULNS,ammonium,0.0012067053478940215
DDGLK,ammonium,0.0
G1PACT,ammonium,0.05093811314285411
ME1,ammonium,0.0
ME2,ammonium,0.0
C23DDT1,ammonium,0.0
PROTRS,ammonium,0.0
HMSALD1,ammonium,0.0
PROTCDp,ammonium,0.0
BPNT,ammonium,0.025866518327630122
HMSALD2,ammonium,0.0
HMSALD3,ammonium,0.0
ABUTt,ammonium,0.0
HEXf,ammonium,1.7911456059084854
MAAMPT,ammonium,0.0
NMNP,ammonium,0.0
3HPPPNH,ammonium,0.0
CDPDGP,ammonium,0.0
ABTA,ammonium,0.0
DHORD_NAD,ammonium,0.019711811894986195
ADEtr,ammonium,0.0
RBFSa,ammonium,0.0029327522379243055
GTHHR,ammonium,0.0
KARI,ammonium,-0.10520103047210506
KARIS2,ammonium,0.026486418648753885
F26BP,ammonium,0.0
TRE6PS,ammonium,0.0
RBFS2,ammonium,0.0014663761189621528
LYSabc,ammonium,0.0
FAMC180,ammonium,0.0
ASPOX2,ammonium,0.0012067053478940215
DMOAT2,ammonium,0.0006058984658211673
OMCDC,ammonium,0.04518271416552133
FAMC181,ammonium,0.0
ASPO1,ammonium,0.0
LEUD1,ammonium,0.0
LEUD2,ammonium,0.0
GLYD,ammonium,0.0
MALt2_2,ammonium,0.0
MALt2_3,ammonium,0.0
METDabc,ammonium,0.0
ADNtr,ammonium,0.0
FAMC190,ammonium,0.0
TRPtr,ammonium,0.0
ADSS,ammonium,0.019099039791107636
DHRT_2mbcoa,ammonium,0.0
DHRT_ibcoa,ammonium,0.0
DHRT_ivcoa,ammonium,0.0
ALHD1,ammonium,0.0
ALHD2,ammonium,0.0
ALDD19xr,ammonium,0.0
LACDH,ammonium,0.0
MALEAI,ammonium,0.0
MCOATA,ammonium,0.1385094422262376
ISOVC,ammonium,0.0
GK1,ammonium,0.01230432128154144
PSDC_BS,ammonium,0.007052670871117754
GLUS,ammonium,0.0
PLIPASA1S,ammonium,0.0
HPYRRx,ammonium,0.0
FAMC161,ammonium,0.0
PRATPP,ammonium,0.019302193982588617
PSP_L,ammonium,0.266561911442978
CYNL,ammonium,0.0
FAMC160,ammonium,0.0
Kabc,ammonium,0.0
GLUR,ammonium,-0.007637375619594544
ACCOAC,ammonium,0.1385094422262376
PSERT,ammonium,0.266561911442978
PHENOLt,ammonium,0.0
12PPDt,ammonium,0.0
PYRtr,ammonium,0.0
HPCOR,ammonium,0.0
3PGt,ammonium,0.0
4OXCTT,ammonium,0.0
DADH,ammonium,0.0
CATCHDG5,ammonium,0.0
CATCHDG6,ammonium,0.0
GLUt4,ammonium,0.0
1MNAPTH,ammonium,0.0
CATCHDG7,ammonium,0.0
HCINNMt2r,ammonium,0.0
CATCHDG1,ammonium,0.0
CATCHDG2,ammonium,0.0
CATCHDG3,ammonium,0.0
CATCHDG4,ammonium,0.0
6PYRTP,ammonium,0.0
FAMC170,ammonium,0.0
FAMC171,ammonium,0.0
HPYRI,ammonium,0.0
BP23Dt,ammonium,0.0
ASPabc,ammonium,0.0
TAURabc,ammonium,0.0
NHFRBO,ammonium,0.0
FEabc,ammonium,0.0
GHMT3,ammonium,0.08413600290692046
PLIPASA1E,ammonium,0.0
DCMPDA,ammonium,0.0
PLIPASA1C,ammonium,0.0
2HPAC,ammonium,0.0
UPP3S,ammonium,2.8258289792499818e-05
ASNTRS,ammonium,0.0
HCO3E,ammonium,0.1976912113232884
PRUK,ammonium,0.0
RBPC,ammonium,0.0
4HBADH,ammonium,0.0015962115044952597
THZPSN,ammonium,0.0015962115044952597
HYDS,ammonium,0.0
EX_h2_e,ammonium,0.0
H2td,ammonium,0.0
