sgRNA	readcount	timepoint	induction	sample
murE_46	49	0h	i	3
Entry2003_136	6	0h	i	3
sll0218_16	223	0h	i	3
sll1656_30	37	0h	i	3
Entry96_70	189	0h	i	3
Entry1443_20	326	0h	i	3
slr1546_78	32	0h	i	3
Entry372_57	731	0h	i	3
slr1104_73	22	0h	i	3
ahcY_86	8	0h	i	3
slr0575_6	2	0h	i	3
slr5126_25	13	0h	i	3
Entry1864_23	255	0h	i	3
Entry644_10	529	0h	i	3
slr1681_37	430	0h	i	3
slr0816_12	11	0h	i	3
sll7033_100	127	0h	i	3
slr1033_43	2	0h	i	3
livG_29	38	0h	i	3
rps21_30	372	0h	i	3
Entry1571_64	43	0h	i	3
Entry1022_12	228	0h	i	3
sll0488_21	2	0h	i	3
purL2_64	188	0h	i	3
Entry353_48	266	0h	i	3
slr0656_4	364	0h	i	3
slr1876_16	4	0h	i	3
tktA_13	2	0h	i	3
Entry806_68	284	0h	i	3
Entry601_44	126	0h	i	3
Entry81_102	265	0h	i	3
Entry1590_9	125	0h	i	3
ssl6018_111	291	0h	i	3
slr1275_67	128	0h	i	3
glpX_10	24	0h	i	3
sll1671_20	26	0h	i	3
crtO_58	199	0h	i	3
Entry410_23	312	0h	i	3
AT103_34	6	0h	i	3
sll0669_27	208	0h	i	3
Entry1369_9	132	0h	i	3
tpi_129	11	0h	i	3
leuB_22	9	0h	i	3
slr0522_49	123	0h	i	3
slr0793_28	218	0h	i	3
slr1290_30	60	0h	i	3
bcp2_19	637	0h	i	3
sll1956_142	1	0h	i	3
Entry2031_17	5	0h	i	3
Entry1212_80	340	0h	i	3
sll0448_60	23	0h	i	3
Entry1744_84	1	0h	i	3
Entry590_9	2	0h	i	3
Entry1081_117	1030	0h	i	3
slr2059_27	739	0h	i	3
Entry1242_47	982	0h	i	3
Entry38_75	16	0h	i	3
Entry1409_151	62	0h	i	3
Entry1710_40	734	0h	i	3
Entry1925_1	266	0h	i	3
leuA_7	114	0h	i	3
Entry1361_1	732	0h	i	3
slr1506_47	1	0h	i	3
Entry2118_0	148	0h	i	3
minD_76	42	0h	i	3
dnaJ4_3	11	0h	i	3
slr0456_20	10	0h	i	3
Entry1847_32	492	0h	i	3
Entry1847_33	1284	0h	i	3
slr0639_358	15	0h	i	3
Entry506_17	319	0h	i	3
slr0211_50	59	0h	i	3
leuA2_70	16	0h	i	3
Entry1219_27	9	0h	i	3
sll0514_37	3	0h	i	3
Entry1599_2	197	0h	i	3
isiA_43	25	0h	i	3
slr5087_9	270	0h	i	3
sll0350_16	249	0h	i	3
Entry496_80	5	0h	i	3
proA”_10	270	0h	i	3
rpl10_106	27	0h	i	3
Entry727_53	540	0h	i	3
ycf20_22	357	0h	i	3
sll0369_113	4	0h	i	3
sll0055_4	598	0h	i	3
gmk_50	386	0h	i	3
Entry2034_64	83	0h	i	3
sll5002_64	5	0h	i	3
ssr2611_52	157	0h	i	3
slr1935_166	676	0h	i	3
Entry1487_9	9	0h	i	3
ctpA_55	126	0h	i	3
Entry1720_33	273	0h	i	3
slr1871_31	8	0h	i	3
uvrB_39	141	0h	i	3
sll1054_19	8	0h	i	3
Entry1259_22	560	0h	i	3
slr0489_24	14	0h	i	3
aspA_114	4	0h	i	3
Entry2065_2	137	0h	i	3
rpl4_88	79	0h	i	3
ssl7046_96	208	0h	i	3
slr1398_213	307	0h	i	3
sll1675_21	21	0h	i	3
Entry212_5	2	0h	i	3
sll1469_90	728	0h	i	3
Entry474_22	92	0h	i	3
Entry859_55	722	0h	i	3
rps5_43	64	0h	i	3
argS_37	19	0h	i	3
Entry255_5	176	0h	i	3
slr1657_91	18	0h	i	3
Entry164_23	1	0h	i	3
Entry1155_60	6	0h	i	3
slr0723_32	373	0h	i	3
lig_4	369	0h	i	3
sll1504_18	11	0h	i	3
Entry1787_28	540	0h	i	3
aroA_4	1	0h	i	3
slr0521_4	353	0h	i	3
sll0846_10	255	0h	i	3
sll0651_306	73	0h	i	3
slr1768_55	4	0h	i	3
Entry967_117	5	0h	i	3
Entry245_64	14	0h	i	3
sll5035_23	54	0h	i	3
slr1599_44	576	0h	i	3
Entry1550_1	31	0h	i	3
sll0060_9	140	0h	i	3
Entry1026_3	221	0h	i	3
Entry941_61	162	0h	i	3
slr0217_53	28	0h	i	3
sll0623_43	103	0h	i	3
hlyB2_258	82	0h	i	3
ssr0759_10	34	0h	i	3
ssr1765_13	178	0h	i	3
Entry305_59	227	0h	i	3
sll6076_248	1144	0h	i	3
sll0755_46	195	0h	i	3
dnaK_100	3	0h	i	3
slr1906_10	120	0h	i	3
Entry1218_80	225	0h	i	3
slr1753_24	52	0h	i	3
sll0480_37	4	0h	i	3
sll0544_29	255	0h	i	3
Entry1751_9	32	0h	i	3
sll5072_61	154	0h	i	3
ctaB_37	1	0h	i	3
slr8038_16	395	0h	i	3
ssl3379_35	168	0h	i	3
spsA_62	47	0h	i	3
Entry1189_99	145	0h	i	3
slr0476_46	18	0h	i	3
slr0376_68	400	0h	i	3
slr0841_87	7	0h	i	3
mom72_42	28	0h	i	3
dfr_88	659	0h	i	3
Entry1452_34	27	0h	i	3
SyR53_41	571	0h	i	3
slr0498_124	6	0h	i	3
Entry1629_46	6	0h	i	3
aspC2_23	223	0h	i	3
Entry2027_80	151	0h	i	3
recJ_28	3	0h	i	3
slr6005_14	26	0h	i	3
hflX_25	19	0h	i	3
slr0920_109	190	0h	i	3
slr0250_37	9	0h	i	3
slr0309_12	215	0h	i	3
Entry1009_19	382	0h	i	3
fecB2_67	70	0h	i	3
rnc2_25	741	0h	i	3
slr0196_34	91	0h	i	3
tyrS2_152	114	0h	i	3
sll0156_97	278	0h	i	3
slr0272_46	206	0h	i	3
slr7016_59	240	0h	i	3
slr1676_9	358	0h	i	3
ETR1_40	372	0h	i	3
slr1513_9	11	0h	i	3
Entry163_74	83	0h	i	3
Entry1285_43	13	0h	i	3
Entry173_17	14	0h	i	3
Entry1349_31	147	0h	i	3
rps18_27	11	0h	i	3
groEL-2_31	157	0h	i	3
sll1568_58	286	0h	i	3
slr1771_20	7	0h	i	3
slr0552_15	189	0h	i	3
dfrA_130	99	0h	i	3
icfA_37	152	0h	i	3
sll0594_40	357	0h	i	3
nCr0210_37	7	0h	i	3
slr2095_193	5	0h	i	3
slr1456_16	8	0h	i	3
slr1900_14	63	0h	i	3
slr0634_47	288	0h	i	3
ssr2699_134	658	0h	i	3
sll1824_37	3	0h	i	3
ssl2749_8	263	0h	i	3
ssl0738_63	155	0h	i	3
petH_31	5	0h	i	3
slr7073_3	145	0h	i	3
Entry860_19	451	0h	i	3
slr0199_108	1	0h	i	3
ssl0294_100	123	0h	i	3
apcE_50	78	0h	i	3
slr0061_79	1	0h	i	3
sll0742_19	101	0h	i	3
Entry1852_53	200	0h	i	3
Entry432_37	88	0h	i	3
Entry432_38	143	0h	i	3
Entry1420_49	95	0h	i	3
hhoB_50	172	0h	i	3
sll6060_76	3	0h	i	3
lysA_18	205	0h	i	3
sll5062_33	4	0h	i	3
sll0779_67	182	0h	i	3
psbE_65	3	0h	i	3
Entry1516_2	4	0h	i	3
pchR1_34	6	0h	i	3
sll1834_33	2	0h	i	3
fabD_34	474	0h	i	3
slr0082_29	8	0h	i	3
Entry875_6	19	0h	i	3
aroB_21	60	0h	i	3
grxC_191	2089	0h	i	3
Entry828_81	8	0h	i	3
pstS_71	529	0h	i	3
Entry1000_29	1859	0h	i	3
sll1983_134	2607	0h	i	3
Entry2119_47	9	0h	i	3
slr1683_108	200	0h	i	3
Entry1120_3	124	0h	i	3
slr1259_43	58	0h	i	3
sll1380_4	226	0h	i	3
Entry908_30	350	0h	i	3
sll5086_12	346	0h	i	3
sll1949_23	175	0h	i	3
sll1358_101	480	0h	i	3
slr0144_70	139	0h	i	3
slr1198_50	111	0h	i	3
sll0335_53	192	0h	i	3
Entry235_0	1119	0h	i	3
Entry1049_35	316	0h	i	3
slr0460_64	119	0h	i	3
glgX_3	552	0h	i	3
Entry2000_63	5	0h	i	3
slr0304_69	85	0h	i	3
slr1285_157	62	0h	i	3
Entry826_61	215	0h	i	3
slr8015_52	327	0h	i	3
Entry1994_73	12	0h	i	3
ftrV_28	59	0h	i	3
sll1006_28	203	0h	i	3
sll0644_28	225	0h	i	3
sll1558_22	3	0h	i	3
sll0471_57	113	0h	i	3
slr6047_101	207	0h	i	3
ssl0259_148	91	0h	i	3
Entry1004_66	7	0h	i	3
slr7099_346	1046	0h	i	3
Entry628_46	146	0h	i	3
Entry1605_47	108	0h	i	3
slr0779_7	6	0h	i	3
sll1376_77	23	0h	i	3
Entry279_37	7	0h	i	3
sll7050_10	191	0h	i	3
sll1712_8	227	0h	i	3
sll1550_88	62	0h	i	3
Entry115_38	8	0h	i	3
Entry680_43	206	0h	i	3
sll0210_31	169	0h	i	3
sucD_61	407	0h	i	3
Entry950_0	65	0h	i	3
Entry1526_69	4	0h	i	3
Entry1737_20	383	0h	i	3
slr0808_157	134	0h	i	3
hemN2_4	236	0h	i	3
Entry203_56	8	0h	i	3
aat_22	3	0h	i	3
Entry636_58	91	0h	i	3
psaC_5	44	0h	i	3
purU_13	8	0h	i	3
sll5107_37	411	0h	i	3
Entry1326_23	152	0h	i	3
slr2015_56	129	0h	i	3
slr1214_17	169	0h	i	3
ycf43_41	39	0h	i	3
sll0176_187	7	0h	i	3
ssl2971_81	291	0h	i	3
gpmB_4	231	0h	i	3
hypB_41	432	0h	i	3
sll0711_14	3	0h	i	3
slr0311_289	1	0h	i	3
ssr1480_4	5	0h	i	3
slr1977_21	5	0h	i	3
Entry503_6	11	0h	i	3
Entry323_91	802	0h	i	3
hlyD_76	130	0h	i	3
Entry1604_75	20	0h	i	3
sll1620_76	59	0h	i	3
slr0825_7	142	0h	i	3
slr0642_49	57	0h	i	3
slr2118_42	12	0h	i	3
slr6091_76	88	0h	i	3
slr0630_18	9	0h	i	3
rapQ_14	120	0h	i	3
sll1052_131	191	0h	i	3
natB_89	433	0h	i	3
slr0818_76	353	0h	i	3
Entry420_93	254	0h	i	3
sll0761_4	42	0h	i	3
slr1085_31	314	0h	i	3
sll0286_49	113	0h	i	3
atpB_7	5	0h	i	3
tgt_84	81	0h	i	3
sll0242_144	299	0h	i	3
sll0257_29	200	0h	i	3
fabF2_30	103	0h	i	3
cysE_48	277	0h	i	3
Entry1296_8	177	0h	i	3
slr1737_26	2	0h	i	3
ssr0756_4	326	0h	i	3
slr1187_28	11	0h	i	3
sll1118_32	437	0h	i	3
sll0650_249	13	0h	i	3
sll0216_34	118	0h	i	3
sll0877_85	226	0h	i	3
slr1648_16	2	0h	i	3
slr1534_56	150	0h	i	3
pilM_29	75	0h	i	3
sll0639_13	9	0h	i	3
ppiB_23	1110	0h	i	3
slr0948_13	141	0h	i	3
sll1456_79	10	0h	i	3
ureG_35	374	0h	i	3
infA_76	5	0h	i	3
Entry90_54	232	0h	i	3
Entry405_43	33	0h	i	3
pstB3_10	112	0h	i	3
Entry638_53	405	0h	i	3
slr1065_6	3	0h	i	3
slr1290_14	231	0h	i	3
Entry744_35	1055	0h	i	3
Entry43_4	25	0h	i	3
Entry1685_20	251	0h	i	3
ssl2420_22	72	0h	i	3
zwf_26	173	0h	i	3
Entry92_19	160	0h	i	3
Entry794_30	69	0h	i	3
slr1150_47	329	0h	i	3
rfbB2_3	188	0h	i	3
phoU_4	8	0h	i	3
Entry628_0	129	0h	i	3
Entry1605_4	3	0h	i	3
eda_43	200	0h	i	3
slr1122_4	14	0h	i	3
Entry1153_0	254	0h	i	3
Entry1337_20	1	0h	i	3
clpB2_58	8	0h	i	3
slr1082_24	6	0h	i	3
slr0601_4	23	0h	i	3
ssl2823_124	61	0h	i	3
slr0699_136	56	0h	i	3
slr0393_245	57	0h	i	3
sll1160_12	177	0h	i	3
Entry1084_73	111	0h	i	3
lacF_43	127	0h	i	3
slr1807_57	277	0h	i	3
fabH_62	33	0h	i	3
sll0586_161	123	0h	i	3
Entry694_51	341	0h	i	3
rpl2_55	3	0h	i	3
slr0787_70	42	0h	i	3
Entry898_30	592	0h	i	3
sll1150_112	401	0h	i	3
slr0333_88	3	0h	i	3
Entry1807_53	294	0h	i	3
slr1150_20	1	0h	i	3
Era_10	1109	0h	i	3
rffM2_21	11	0h	i	3
slr1617_21	2	0h	i	3
rpl9_20	65	0h	i	3
slr6051_125	500	0h	i	3
Entry355_68	144	0h	i	3
Entry1564_39	6	0h	i	3
slr1681_51	11	0h	i	3
slr0207_87	10	0h	i	3
sll0687_58	1	0h	i	3
Entry983_1	365	0h	i	3
sll0188_60	270	0h	i	3
fhuA_7	195	0h	i	3
sll0944_30	11	0h	i	3
petE_64	89	0h	i	3
sll0312_9	144	0h	i	3
slr5029_75	446	0h	i	3
sll0038_22	82	0h	i	3
sll0864_35	403	0h	i	3
Entry1560_90	11	0h	i	3
sll1164_51	8	0h	i	3
sll0572_157	214	0h	i	3
sll0872_85	67	0h	i	3
gerCb_24	38	0h	i	3
Entry1020_38	93	0h	i	3
slr2077_26	4	0h	i	3
slr1503_13	2	0h	i	3
Entry615_9	33	0h	i	3
Entry667_5	12	0h	i	3
AT103_13	115	0h	i	3
Entry620_73	71	0h	i	3
slr1464_15	284	0h	i	3
slr1246_395	5	0h	i	3
sll0422_20	340	0h	i	3
Entry1716_69	52	0h	i	3
gyrB_4	3	0h	i	3
Entry1561_5	1	0h	i	3
slr0522_64	2	0h	i	3
pdhB_25	25	0h	i	3
Entry7_16	286	0h	i	3
sll6054_29	4	0h	i	3
Entry2079_79	278	0h	i	3
Entry1875_35	2	0h	i	3
Entry1081_178	4	0h	i	3
sll1174_57	10	0h	i	3
slr6033_185	268	0h	i	3
sll1734_25	10	0h	i	3
Entry2079_1	65	0h	i	3
Entry2107_1	13	0h	i	3
Entry335_23	297	0h	i	3
Entry824_67	630	0h	i	3
slr0921_22	8	0h	i	3
slr0431_94	188	0h	i	3
slr0505_39	2	0h	i	3
Entry1334_2	149	0h	i	3
sll0372_118	198	0h	i	3
Entry22_30	55	0h	i	3
Entry1353_5	475	0h	i	3
slr0224_125	1	0h	i	3
slr1789_33	288	0h	i	3
Entry227_49	25	0h	i	3
sll0328_15	78	0h	i	3
cynS_176	267	0h	i	3
slr1648_4	183	0h	i	3
sps_38	22	0h	i	3
ndhH_4	59	0h	i	3
slr0503_74	447	0h	i	3
sll0418_21	105	0h	i	3
sll0268_64	24	0h	i	3
sll0913_22	699	0h	i	3
galE_58	17	0h	i	3
sll1863_10	5	0h	i	3
sll0638_10	595	0h	i	3
sll1500_37	2794	0h	i	3
Entry1890_22	2	0h	i	3
Entry580_22	61	0h	i	3
slr0909_83	91	0h	i	3
sll1037_46	656	0h	i	3
sll7047_27	279	0h	i	3
ssl5098_30	9	0h	i	3
Entry836_9	153	0h	i	3
Entry1415_43	290	0h	i	3
slr0666_89	7	0h	i	3
Entry516_55	291	0h	i	3
Entry1595_40	193	0h	i	3
Entry1232_19	314	0h	i	3
Entry1317_88	12	0h	i	3
sll0183_12	1	0h	i	3
slr2019_9	42	0h	i	3
trxA_43	229	0h	i	3
Entry915_39	593	0h	i	3
slr1362_10	141	0h	i	3
Entry1198_73	34	0h	i	3
Entry1267_71	48	0h	i	3
Entry1094_46	210	0h	i	3
ho1_47	345	0h	i	3
sll1764_14	180	0h	i	3
Entry1232_7	315	0h	i	3
Entry1291_39	315	0h	i	3
ssr5117_106	1	0h	i	3
sll1173_79	14	0h	i	3
sll0261_56	102	0h	i	3
glcP_6	77	0h	i	3
thiC_26	79	0h	i	3
slr0420_44	813	0h	i	3
sll0846_35	321	0h	i	3
sll6010_130	44	0h	i	3
Entry2055_8	451	0h	i	3
slr1676_20	5	0h	i	3
Entry1421_66	437	0h	i	3
Entry1802_21	5	0h	i	3
sll0413_12	8	0h	i	3
Entry124_0	201	0h	i	3
Entry928_35	10	0h	i	3
sll0273_38	447	0h	i	3
Entry1135_2	5	0h	i	3
Entry1841_59	6	0h	i	3
Entry1402_66	357	0h	i	3
Entry1289_0	5	0h	i	3
ssr0759_34	39	0h	i	3
slr7049_25	806	0h	i	3
hlyB2_238	125	0h	i	3
ssl2667_10	60	0h	i	3
sll1158_21	2	0h	i	3
sll1399_16	94	0h	i	3
sll1005_7	236	0h	i	3
sll1938_7	77	0h	i	3
Entry436_12	529	0h	i	3
Entry731_28	232	0h	i	3
Entry1197_52	46	0h	i	3
slr0379_10	3	0h	i	3
queA_58	98	0h	i	3
slr1462_22	319	0h	i	3
Entry1650_73	1530	0h	i	3
mrdB_10	6	0h	i	3
pilJ_88	21	0h	i	3
Entry1941_47	8	0h	i	3
Entry634_29	30	0h	i	3
slt_125	21	0h	i	3
slr1923_43	441	0h	i	3
rps12_3	6	0h	i	3
slr0876_64	20	0h	i	3
crtQ_91	53	0h	i	3
sll7075_74	10	0h	i	3
sll0410_47	76	0h	i	3
Entry882_2	9	0h	i	3
Entry1769_5	30	0h	i	3
ribH_52	5	0h	i	3
slr1083_7	239	0h	i	3
slr1774_71	10	0h	i	3
Entry1993_7	2	0h	i	3
slr7083_71	648	0h	i	3
Entry434_164	305	0h	i	3
sll7106_140	5	0h	i	3
sll2015_92	101	0h	i	3
sll0200_134	2607	0h	i	3
slr0829_202	1330	0h	i	3
Entry1645_101	33	0h	i	3
ssl5015_99	41	0h	i	3
Entry732_31	371	0h	i	3
Entry1369_61	5	0h	i	3
slr6070_96	148	0h	i	3
slr0455_103	39	0h	i	3
me_21	7	0h	i	3
Entry2064_41	1	0h	i	3
pdxH_61	1059	0h	i	3
slr0061_43	2	0h	i	3
Entry931_81	2	0h	i	3
serA_10	4	0h	i	3
ssb_17	234	0h	i	3
Entry1291_61	638	0h	i	3
Entry1250_14	623	0h	i	3
Entry1657_30	370	0h	i	3
Entry383_2	96	0h	i	3
Entry1147_0	5	0h	i	3
sll0752_52	113	0h	i	3
sll5089_4	4	0h	i	3
Entry1780_16	6	0h	i	3
sll0409_44	452	0h	i	3
slr2045_6	470	0h	i	3
sll0647_4	274	0h	i	3
ssr2857_40	516	0h	i	3
Entry2062_48	73	0h	i	3
sll1628_65	28	0h	i	3
pykF_50	196	0h	i	3
Entry948_76	192	0h	i	3
Entry56_29	38	0h	i	3
Entry1348_8	2	0h	i	3
slr0013_44	5	0h	i	3
sll0586_64	69	0h	i	3
adk2_37	104	0h	i	3
Entry1256_32	1	0h	i	3
Entry1256_30	109	0h	i	3
Entry313_45	95	0h	i	3
Entry313_44	93	0h	i	3
Entry933_1	109	0h	i	3
Entry1648_5	75	0h	i	3
nylA_140	601	0h	i	3
sll0930_112	501	0h	i	3
slr1819_20	315	0h	i	3
Entry275_10	148	0h	i	3
slr0924_139	387	0h	i	3
slr1102_22	506	0h	i	3
slr0610_142	1	0h	i	3
trxA3_87	15	0h	i	3
Entry1271_65	11	0h	i	3
Entry129_0	128	0h	i	3
sll1103_53	1330	0h	i	3
nrtD_140	2	0h	i	3
Entry572_43	112	0h	i	3
Entry564_151	389	0h	i	3
ndkR_68	6	0h	i	3
slr1660_15	130	0h	i	3
ssl3291_4	525	0h	i	3
Entry1418_21	200	0h	i	3
sll0611_18	146	0h	i	3
Entry1500_34	10	0h	i	3
sll5080_7	43	0h	i	3
Entry1481_38	147	0h	i	3
pyrF_4	209	0h	i	3
sll2003_43	315	0h	i	3
slr1179_89	452	0h	i	3
Entry1293_26	136	0h	i	3
slr1259_24	391	0h	i	3
slr0513_43	1098	0h	i	3
rnpA_9	5	0h	i	3
ccmK5_3	54	0h	i	3
slr5077_28	593	0h	i	3
Entry491_83	532	0h	i	3
sll1033_33	28	0h	i	3
slr0846_50	77	0h	i	3
plsX_80	310	0h	i	3
sll1411_79	43	0h	i	3
ndhE_77	299	0h	i	3
rfbD_76	26	0h	i	3
slr1166_5	159	0h	i	3
Entry1602_51	397	0h	i	3
sll1961_37	252	0h	i	3
trpA_91	383	0h	i	3
lig2_46	163	0h	i	3
Entry619_7	2	0h	i	3
slr0304_46	4	0h	i	3
sll0195_7	15	0h	i	3
sll7085_52	19	0h	i	3
Entry1927_84	49	0h	i	3
slr1293_28	111	0h	i	3
Entry8_22	71	0h	i	3
slr2017_6	2	0h	i	3
sll5041_7	217	0h	i	3
sll1927_60	282	0h	i	3
slr1070_108	152	0h	i	3
Entry878_53	234	0h	i	3
sll1692_250	152	0h	i	3
slr6007_7	107	0h	i	3
Entry314_59	176	0h	i	3
slr0373_80	464	0h	i	3
Entry231_60	13	0h	i	3
Entry1491_15	288	0h	i	3
Entry1366_56	59	0h	i	3
sll0992_22	40	0h	i	3
Entry717_1	81	0h	i	3
sll1292_67	28	0h	i	3
sll1574_20	4	0h	i	3
Entry1478_67	283	0h	i	3
Entry1769_29	277	0h	i	3
sll1562_7	42	0h	i	3
Entry482_49	282	0h	i	3
Entry1736_9	171	0h	i	3
gidA_15	342	0h	i	3
Entry1341_42	198	0h	i	3
slr0105_25	131	0h	i	3
sll8011_66	4	0h	i	3
Entry27_30	114	0h	i	3
hypD_61	354	0h	i	3
slr1523_103	6	0h	i	3
sll1257_211	73	0h	i	3
pknA4_8	85	0h	i	3
pdxJ_65	316	0h	i	3
cysT_25	107	0h	i	3
mgtE_67	75	0h	i	3
Entry1918_17	3	0h	i	3
slr0059_58	3	0h	i	3
Entry866_39	52	0h	i	3
Entry1890_42	7	0h	i	3
slr6028_163	826	0h	i	3
sll1369_60	179	0h	i	3
slr0748_10	63	0h	i	3
slr0408_23	9	0h	i	3
sll0354_160	120	0h	i	3
Entry1079_2	23	0h	i	3
Entry1073_79	132	0h	i	3
sll0939_67	185	0h	i	3
gspF_43	179	0h	i	3
Entry841_69	749	0h	i	3
Entry745_66	40	0h	i	3
Entry1207_68	89	0h	i	3
map2_46	345	0h	i	3
Entry609_48	346	0h	i	3
Entry1946_97	465	0h	i	3
slr1903_12	162	0h	i	3
trx_31	250	0h	i	3
slr6074_125	42	0h	i	3
sll0525_48	63	0h	i	3
sll0474_25	396	0h	i	3
ctaC2_20	4	0h	i	3
sll0659_65	132	0h	i	3
slr0594_128	107	0h	i	3
glpD_38	182	0h	i	3
Entry446_20	76	0h	i	3
slr0537_37	151	0h	i	3
Entry440_115	4	0h	i	3
lipB_42	91	0h	i	3
Entry546_5	1	0h	i	3
sll1415_34	259	0h	i	3
sll0720_186	394	0h	i	3
Entry961_31	126	0h	i	3
Entry961_36	251	0h	i	3
slr0341_19	18	0h	i	3
Entry760_5	9	0h	i	3
slr0582_55	15	0h	i	3
slr1087_16	729	0h	i	3
ssl2162_46	2	0h	i	3
slr1534_30	330	0h	i	3
ndhH_16	213	0h	i	3
Entry1514_48	6	0h	i	3
slr0948_37	135	0h	i	3
sll0996_23	177	0h	i	3
Entry287_32	177	0h	i	3
Entry287_33	92	0h	i	3
Entry1429_45	5	0h	i	3
Entry638_39	5	0h	i	3
slr0642_62	181	0h	i	3
slr2100_10	86	0h	i	3
slr1963_35	443	0h	i	3
sll5063_7	14	0h	i	3
sll1871_167	32	0h	i	3
mcpA_40	353	0h	i	3
slr1128_181	3	0h	i	3
sll1640_13	7	0h	i	3
sll1060_34	224	0h	i	3
rpl14_110	3	0h	i	3
sll8018_74	150	0h	i	3
ape2_54	167	0h	i	3
cpcG2_9	5	0h	i	3
maf_61	374	0h	i	3
smr0002_74	2	0h	i	3
Entry1686_14	8	0h	i	3
Entry187_28	1297	0h	i	3
Entry919_36	4	0h	i	3
Entry1332_55	835	0h	i	3
sll1359_22	10	0h	i	3
ssr0871_64	119	0h	i	3
sll1534_183	65	0h	i	3
Entry94_75	436	0h	i	3
Entry559_27	50	0h	i	3
cbiL_106	210	0h	i	3
slr1045_20	108	0h	i	3
sll0328_3	285	0h	i	3
ssl1922_138	15	0h	i	3
slr0482_58	224	0h	i	3
slr1081_16	285	0h	i	3
gcvP_19	212	0h	i	3
Entry677_2	72	0h	i	3
ssl0438_78	186	0h	i	3
Entry644_57	427	0h	i	3
Entry784_42	2	0h	i	3
sll1039_126	7	0h	i	3
sll0506_47	37	0h	i	3
Entry607_83	241	0h	i	3
psb13_44	26	0h	i	3
sll8009_49	569	0h	i	3
Entry121_42	2	0h	i	3
SyR3_63	29	0h	i	3
slr1853_106	1	0h	i	3
Entry1161_75	861	0h	i	3
fraH_28	133	0h	i	3
Entry54_4	214	0h	i	3
sll1306_37	493	0h	i	3
bchE_44	222	0h	i	3
sll0839_3	1	0h	i	3
dnaX_4	10	0h	i	3
ssr1256_10	67	0h	i	3
Entry2032_64	76	0h	i	3
slr2103_27	187	0h	i	3
nlpD_65	914	0h	i	3
sll1284_48	3	0h	i	3
prmA_41	34	0h	i	3
ndhD3_20	126	0h	i	3
ssl6061_82	26	0h	i	3
ssl6018_150	2	0h	i	3
Entry470_64	21	0h	i	3
sll0047_18	96	0h	i	3
Entry874_108	63	0h	i	3
rpl22_22	8	0h	i	3
slr1205_14	51	0h	i	3
dfrA_80	14	0h	i	3
slr0670_76	22	0h	i	3
abfB_23	6	0h	i	3
Entry1575_7	152	0h	i	3
Entry1395_49	28	0h	i	3
Entry543_61	388	0h	i	3
slr0592_48	5	0h	i	3
Entry368_35	5	0h	i	3
sll1762_52	68	0h	i	3
Entry1300_27	192	0h	i	3
slr0334_100	107	0h	i	3
htpG_50	34	0h	i	3
Entry1212_49	234	0h	i	3
Entry824_46	167	0h	i	3
slr0842_6	1333	0h	i	3
frr_85	587	0h	i	3
gylA_31	16	0h	i	3
pta_114	28	0h	i	3
slr8036_57	9	0h	i	3
slr6001_40	2	0h	i	3
slr2044_25	122	0h	i	3
gyrA_22	65	0h	i	3
Entry285_81	18	0h	i	3
sll0671_3	185	0h	i	3
tktA_58	23	0h	i	3
sll0508_45	49	0h	i	3
Entry2024_62	15	0h	i	3
mbpA_86	169	0h	i	3
sll0335_20	261	0h	i	3
slr0967_53	258	0h	i	3
slr5023_58	552	0h	i	3
slr1192_28	11	0h	i	3
slr0503_55	100	0h	i	3
Entry2048_8	38	0h	i	3
Entry1914_45	92	0h	i	3
slr0069_248	2	0h	i	3
Entry1224_1	1	0h	i	3
sll1225_4	1	0h	i	3
nsiR4_41	17	0h	i	3
Entry1606_0	46	0h	i	3
sll1712_24	26	0h	i	3
Entry533_29	91	0h	i	3
slr0678_11	120	0h	i	3
sll0638_32	445	0h	i	3
sll0590_107	66	0h	i	3
Entry1534_9	5	0h	i	3
Entry155_1	98	0h	i	3
sll1242_21	62	0h	i	3
sll1037_21	777	0h	i	3
sll1334_177	1	0h	i	3
Entry439_39	123	0h	i	3
slr6100_48	299	0h	i	3
Entry1635_45	218	0h	i	3
Entry1646_220	33	0h	i	3
isiB_34	16	0h	i	3
slr1023_33	9	0h	i	3
slr1468_47	114	0h	i	3
Entry1868_2	83	0h	i	3
Entry1868_1	3	0h	i	3
Entry2009_0	106	0h	i	3
ssr7035_5	217	0h	i	3
sll1258_93	147	0h	i	3
sll0844_58	2	0h	i	3
slr1694_39	6	0h	i	3
slr1391_108	420	0h	i	3
sll1562_56	371	0h	i	3
sll7070_157	150	0h	i	3
ccsA_99	196	0h	i	3
Entry1633_43	9	0h	i	3
Entry1558_101	5	0h	i	3
sulA_4	3	0h	i	3
Entry1775_1	48	0h	i	3
Entry1545_35	106	0h	i	3
Entry1495_21	13	0h	i	3
sll1268_67	3	0h	i	3
sll1586_14	19	0h	i	3
slr0313_17	318	0h	i	3
Entry1282_59	209	0h	i	3
mutM_32	231	0h	i	3
slr0270_88	241	0h	i	3
sll0547_11	63	0h	i	3
slr0373_57	36	0h	i	3
Entry928_15	150	0h	i	3
vapB_131	60	0h	i	3
slr1306_9	116	0h	i	3
Entry1178_6	66	0h	i	3
tsf_46	44	0h	i	3
sll0273_11	120	0h	i	3
Entry584_3	400	0h	i	3
sll5122_13	104	0h	i	3
ssl7053_31	7	0h	i	3
