X,id,experiment_id,channel_id,time,od_led,od_value,od_raw,od_repeats,intensity,flash,background,temperature,batchtime_h,od_corr,condition,dilution_rate,replicate
6555,6555,1,3,2018-09-25 23:15:00,720,0.494850039482117,0.494850039482117,2,0,961,1,29.8611907958984,102.5,0.580844108093324,fructose,0.05,3
6556,6556,1,4,2018-09-25 23:15:00,720,0.474239379167557,0.474239379167557,2,0,1009,1,29.8611907958984,102.5,0.550605520161993,fructose,0.05,4
6557,6557,1,5,2018-09-25 23:15:00,720,0.179798543453217,0.179798543453217,2,0,1984,1,29.8611907958984,102.5,0.1868098842777,formate,0.05,1
6558,6558,1,6,2018-09-25 23:15:00,720,0.181704521179199,0.181704521179199,2,0,1974,1,29.8611907958984,102.5,0.188847598614328,formate,0.05,2
6559,6559,1,7,2018-09-25 23:15:00,720,0.162318855524063,0.162318855524063,2,0,2062,1,29.8611907958984,102.5,0.168252023251881,formate,0.05,3
6560,6560,1,8,2018-09-25 23:15:00,720,0.190824493765831,0.190824493765831,2,0,1933,1,29.8630065917969,102.5,0.198638689285104,formate,0.05,4
6569,6569,1,1,2018-09-25 23:30:00,720,0.511483311653137,0.511483311653137,2,0,920,1,29.908447265625,102.75,0.605816320901841,fructose,0.05,1
6570,6570,1,2,2018-09-25 23:30:00,720,0.462805688381195,0.462805688381195,2,0,1029,1,29.9193515777588,102.75,0.534156437900668,fructose,0.05,2
6571,6571,1,3,2018-09-25 23:30:00,720,0.495302677154541,0.495302677154541,2,0,960,1,29.9302577972412,102.75,0.581516849354871,fructose,0.05,3
6572,6572,1,4,2018-09-25 23:30:00,720,0.478134423494339,0.478134423494339,2,0,1000,1,29.941162109375,102.75,0.556261600264698,fructose,0.05,4
6573,6573,1,5,2018-09-25 23:30:00,720,0.185974508523941,0.185974508523941,2,0,1956,1,29.941162109375,102.75,0.193423314892371,formate,0.05,1
6574,6574,1,6,2018-09-25 23:30:00,720,0.185684859752655,0.185684859752655,2,0,1956,1,29.9502487182617,102.75,0.193112459088395,formate,0.05,2
6575,6575,1,7,2018-09-25 23:30:00,720,0.154591336846352,0.154591336846352,2,0,2099,1,29.9593372344971,102.75,0.160118233670319,formate,0.05,3
6576,6576,1,8,2018-09-25 23:30:00,720,0.180166453123093,0.180166453123093,2,0,1981,1,29.9666080474854,102.75,0.18720299803421,formate,0.05,4
6585,6585,1,1,2018-09-25 23:45:00,720,0.511011004447937,0.511011004447937,2,0,921,1,30.1338195800781,103,0.605100041220091,fructose,0.05,1
6586,6586,1,2,2018-09-25 23:45:00,720,0.45651453733444203,0.45651453733444203,2,0,1044,1,30.1320018768311,103,0.525202257069662,fructose,0.05,2
6587,6587,1,3,2018-09-25 23:45:00,720,0.490797430276871,0.490797430276871,2,0,970,1,30.1229152679443,103,0.574837613183114,fructose,0.05,3
6588,6588,1,4,2018-09-25 23:45:00,720,0.475966215133667,0.475966215133667,2,0,1005,1,30.1101913452148,103,0.55310977709306,fructose,0.05,4
6589,6589,1,5,2018-09-25 23:45:00,720,0.181114599108696,0.181114599108696,2,0,1978,1,30.1101913452148,103,0.188216593363405,formate,0.05,1
6590,6590,1,6,2018-09-25 23:45:00,720,0.178196832537651,0.178196832537651,2,0,1990,1,30.0974674224854,103,0.185099691980652,formate,0.05,2
6591,6591,1,7,2018-09-25 23:45:00,720,0.152320250868797,0.152320250868797,2,0,2110,1,30.0865631103516,103,0.157735403263143,formate,0.05,3
6592,6592,1,8,2018-09-25 23:45:00,720,0.174933895468712,0.174933895468712,2,0,2005,1,30.0811100006104,103,0.181621965349359,formate,0.05,4
6601,6601,1,1,2018-09-26 00:00:00,720,0.505849123001099,0.505849123001099,2,0,932,1,29.9502506256104,103.25,0.59729934681162,fructose,0.05,1
6602,6602,1,2,2018-09-26 00:00:00,720,0.467051059007645,0.467051059007645,2,0,1019,1,29.9502506256104,103.25,0.540237420808264,fructose,0.05,2
6603,6603,1,3,2018-09-26 00:00:00,720,0.494850039482117,0.494850039482117,2,0,961,1,29.9484348297119,103.25,0.580844108093324,fructose,0.05,3
6604,6604,1,4,2018-09-26 00:00:00,720,0.469099760055542,0.469099760055542,2,0,1021,1,29.9502506256104,103.25,0.543183148012226,fructose,0.05,4
6605,6605,1,5,2018-09-26 00:00:00,720,0.18797841668129,0.18797841668129,2,0,1947,1,29.9520664215088,103.25,0.195575829969374,formate,0.05,1
6606,6606,1,6,2018-09-26 00:00:00,720,0.181704521179199,0.181704521179199,2,0,1974,1,29.9520664215088,103.25,0.188847598614328,formate,0.05,2
6607,6607,1,7,2018-09-26 00:00:00,720,0.144362553954124,0.144362553954124,2,0,2149,1,29.9520664215088,103.25,0.149412217725683,formate,0.05,3
6608,6608,1,8,2018-09-26 00:00:00,720,0.180166453123093,0.180166453123093,2,0,1981,1,29.9538860321045,103.25,0.18720299803421,formate,0.05,4
6617,6617,1,1,2018-09-26 00:15:00,720,0.504917204380035,0.504917204380035,2,0,934,1,29.8575572967529,103.5,0.595896382576453,fructose,0.05,1
6618,6618,1,2,2018-09-26 00:15:00,720,0.464923173189163,0.464923173189163,2,0,1024,1,29.8593730926514,103.5,0.537185574419218,fructose,0.05,2
6619,6619,1,3,2018-09-26 00:15:00,720,0.489008396863937,0.489008396863937,2,0,974,1,29.8630065917969,103.5,0.572195592214588,fructose,0.05,3
6620,6620,1,4,2018-09-26 00:15:00,720,0.474239379167557,0.474239379167557,2,0,1009,1,29.8630065917969,103.5,0.550605520161993,fructose,0.05,4
6621,6621,1,5,2018-09-26 00:15:00,720,0.189319521188736,0.189319521188736,2,0,1941,1,29.8648223876953,103.5,0.197018243395604,formate,0.05,1
6622,6622,1,6,2018-09-26 00:15:00,720,0.174067944288254,0.174067944288254,2,0,2009,1,29.8648223876953,103.5,0.180700392725724,formate,0.05,2
6623,6623,1,7,2018-09-26 00:15:00,720,0.148221164941788,0.148221164941788,2,0,2130,1,29.8648223876953,103.5,0.153443087287544,formate,0.05,3
6624,6624,1,8,2018-09-26 00:15:00,720,0.173203647136688,0.173203647136688,2,0,2013,1,29.8666400909424,103.5,0.179781152363729,formate,0.05,4
6633,6633,1,1,2018-09-26 00:30:00,720,0.502596020698547,0.502596020698547,2,0,939,1,29.8866367340088,103.75,0.592409027513891,fructose,0.05,1
6634,6634,1,2,2018-09-26 00:30:00,720,0.467477858066559,0.467477858066559,2,0,1018,1,29.89208984375,103.75,0.540850490688987,fructose,0.05,2
6635,6635,1,3,2018-09-26 00:30:00,720,0.49394616484642,0.49394616484642,2,0,963,1,29.8957233428955,103.75,0.579501836096866,fructose,0.05,3
6636,6636,1,4,2018-09-26 00:30:00,720,0.47251945734024,0.47251945734024,2,0,1013,1,29.8975391387939,103.75,0.548116526586991,fructose,0.05,4
6637,6637,1,5,2018-09-26 00:30:00,720,0.181994155049324,0.181994155049324,2,0,1974,1,29.8993549346924,103.75,0.189157504952946,formate,0.05,1
6638,6638,1,6,2018-09-26 00:30:00,720,0.182806521654129,0.182806521654129,2,0,1969,1,29.8993549346924,103.75,0.190027091006505,formate,0.05,2
6639,6639,1,7,2018-09-26 00:30:00,720,0.154591336846352,0.154591336846352,2,0,2099,1,29.8993549346924,103.75,0.160118233670319,formate,0.05,3
6640,6640,1,8,2018-09-26 00:30:00,720,0.190599769353867,0.190599769353867,2,0,1934,1,29.8993549346924,103.75,0.198396601782497,formate,0.05,4
6649,6649,1,1,2018-09-26 00:45:00,720,0.508187830448151,0.508187830448151,2,0,927,1,30.0702037811279,104,0.60082738064036,fructose,0.05,1
6650,6650,1,2,2018-09-26 00:45:00,720,0.470477402210236,0.470477402210236,2,0,1011,1,30.0665683746338,104,0.545168116980052,fructose,0.05,2
6651,6651,1,3,2018-09-26 00:45:00,720,0.497117847204208,0.497117847204208,2,0,956,1,30.0629348754883,104,0.584218477486552,fructose,0.05,3
6652,6652,1,4,2018-09-26 00:45:00,720,0.472948759794235,0.472948759794235,2,0,1012,1,30.0593013763428,104,0.548737305379639,fructose,0.05,4
6653,6653,1,5,2018-09-26 00:45:00,720,0.17936073243618,0.17936073243618,2,0,1986,1,30.0593013763428,104,0.186342220103214,formate,0.05,1
6654,6654,1,6,2018-09-26 00:45:00,720,0.183469086885452,0.183469086885452,2,0,1966,1,30.0538482666016,104,0.190736717655092,formate,0.05,2
6655,6655,1,7,2018-09-26 00:45:00,720,0.160636350512505,0.160636350512505,2,0,2070,1,30.0465774536133,104,0.166477554365599,formate,0.05,3
6656,6656,1,8,2018-09-26 00:45:00,720,0.194662824273109,0.194662824273109,2,0,1916,1,30.0411243438721,104,0.202780172909866,formate,0.05,4
6665,6665,1,1,2018-09-26 01:00:00,720,0.501209199428558,0.501209199428558,2,0,942,1,30.039306640625,104.25,0.590330274825034,fructose,0.05,1
6666,6666,1,2,2018-09-26 01:00:00,720,0.464923173189163,0.464923173189163,2,0,1024,1,30.0502109527588,104.25,0.537185574419218,fructose,0.05,2
6667,6667,1,3,2018-09-26 01:00:00,720,0.494850039482117,0.494850039482117,2,0,961,1,30.0629329681396,104.25,0.580844108093324,fructose,0.05,3
6668,6668,1,4,2018-09-26 01:00:00,720,0.47251945734024,0.47251945734024,2,0,1013,1,30.0629329681396,104.25,0.548116526586991,fructose,0.05,4
6669,6669,1,5,2018-09-26 01:00:00,720,0.18265500664711,0.18265500664711,2,0,1971,1,30.0792903900146,104.25,0.1898648637263,formate,0.05,1
6670,6670,1,6,2018-09-26 01:00:00,720,0.178852394223213,0.178852394223213,2,0,1987,1,30.0974655151367,104.25,0.18579940953595,formate,0.05,2
6671,6671,1,7,2018-09-26 01:00:00,720,0.153351098299026,0.153351098299026,2,0,2105,1,30.1138248443604,104.25,0.158816551136511,formate,0.05,3
6672,6672,1,8,2018-09-26 01:00:00,720,0.180605351924896,0.180605351924896,2,0,1979,1,30.1265487670898,104.25,0.187672104590101,formate,0.05,4
6681,6681,1,1,2018-09-26 01:15:00,720,0.510067880153656,0.510067880153656,2,0,923,1,29.973876953125,104.5,0.603671011270088,fructose,0.05,1
6682,6682,1,2,2018-09-26 01:15:00,720,0.458183288574219,0.458183288574219,2,0,1040,1,29.9702396392822,104.5,0.527570777735109,fructose,0.05,2
6683,6683,1,3,2018-09-26 01:15:00,720,0.495755732059479,0.495755732059479,2,0,959,1,29.9666061401367,104.5,0.582190588921801,fructose,0.05,3
6684,6684,1,4,2018-09-26 01:15:00,720,0.468249052762985,0.468249052762985,2,0,1023,1,29.9629726409912,104.5,0.54195906834319,fructose,0.05,4
6685,6685,1,5,2018-09-26 01:15:00,720,0.186641454696655,0.186641454696655,2,0,1953,1,29.95751953125,104.5,0.194139353912595,formate,0.05,1
6686,6686,1,6,2018-09-26 01:15:00,720,0.18038584291935,0.18038584291935,2,0,1980,1,29.9520664215088,104.5,0.187437468479649,formate,0.05,2
6687,6687,1,7,2018-09-26 01:15:00,720,0.154591336846352,0.154591336846352,2,0,2099,1,29.9520664215088,104.5,0.160118233670319,formate,0.05,3
6688,6688,1,8,2018-09-26 01:15:00,720,0.200140103697777,0.200140103697777,2,0,1892,1,29.9484329223633,104.5,0.208711942419817,formate,0.05,4
6697,6697,1,1,2018-09-26 01:30:00,720,0.506783127784729,0.506783127784729,2,0,930,1,29.8684597015381,104.75,0.598707092478876,fructose,0.05,1
6698,6698,1,2,2018-09-26 01:30:00,720,0.462383449077606,0.462383449077606,2,0,1030,1,29.8648242950439,104.75,0.533553336388049,fructose,0.05,2
6699,6699,1,3,2018-09-26 01:30:00,720,0.493044227361679,0.493044227361679,2,0,965,1,29.8611907958984,104.75,0.578163937853329,fructose,0.05,3
6700,6700,1,4,2018-09-26 01:30:00,720,0.473808735609055,0.473808735609055,2,0,1010,1,29.859375,104.75,0.549981822431331,fructose,0.05,4
6701,6701,1,5,2018-09-26 01:30:00,720,0.194499135017395,0.194499135017395,2,0,1918,1,29.8575592041016,104.75,0.202603299652304,formate,0.05,1
6702,6702,1,6,2018-09-26 01:30:00,720,0.179947137832642,0.179947137832642,2,0,1982,1,29.8575592041016,104.75,0.186968645378935,formate,0.05,2
6703,6703,1,7,2018-09-26 01:30:00,720,0.152938455343246,0.152938455343246,2,0,2107,1,29.8557434082031,104.75,0.158383689684543,formate,0.05,3
6704,6704,1,8,2018-09-26 01:30:00,720,0.183469086885452,0.183469086885452,2,0,1966,1,29.8539276123047,104.75,0.190736717655092,formate,0.05,4
6713,6713,1,1,2018-09-26 01:45:00,720,0.500287115573883,0.500287115573883,2,0,944,1,30.0502109527588,105,0.588950118927241,fructose,0.05,1
6714,6714,1,2,2018-09-26 01:45:00,720,0.45902007818222,0.45902007818222,2,0,1038,1,30.0502109527588,105,0.528760256144122,fructose,0.05,2
6715,6715,1,3,2018-09-26 01:45:00,720,0.497572869062424,0.497572869062424,2,0,955,1,30.0447597503662,105,0.584896668917086,fructose,0.05,3
6716,6716,1,4,2018-09-26 01:45:00,720,0.475101947784424,0.475101947784424,2,0,1007,1,30.039306640625,105,0.551855757223559,fructose,0.05,4
6717,6717,1,5,2018-09-26 01:45:00,720,0.190440282225609,0.190440282225609,2,0,1936,1,30.0356731414795,105,0.198224817759127,formate,0.05,1
6718,6718,1,6,2018-09-26 01:45:00,720,0.181924730539322,0.181924730539322,2,0,1973,1,30.0374889373779,105,0.189083215060525,formate,0.05,2
6719,6719,1,7,2018-09-26 01:45:00,720,0.15252622961998,0.15252622961998,2,0,2109,1,30.0447597503662,105,0.157951377258027,formate,0.05,3
6720,6720,1,8,2018-09-26 01:45:00,720,0.197849497199059,0.197849497199059,2,0,1902,1,30.0447597503662,105,0.206228100685491,formate,0.05,4
6729,6729,1,1,2018-09-26 02:00:00,720,0.501670956611633,0.501670956611633,2,0,941,1,29.95751953125,105.25,0.591022019170677,fructose,0.05,1
6730,6730,1,2,2018-09-26 02:00:00,720,0.469618320465088,0.469618320465088,2,0,1013,1,29.9520664215088,105.25,0.543929923305534,fructose,0.05,2
6731,6731,1,3,2018-09-26 02:00:00,720,0.49394616484642,0.49394616484642,2,0,963,1,29.9466152191162,105.25,0.579501836096866,fructose,0.05,3
6732,6732,1,4,2018-09-26 02:00:00,720,0.469952136278152,0.469952136278152,2,0,1019,1,29.9466152191162,105.25,0.544410898141434,fructose,0.05,4
6733,6733,1,5,2018-09-26 02:00:00,720,0.185086816549301,0.185086816549301,2,0,1960,1,29.9393463134766,105.25,0.192470846297765,formate,0.05,1
6734,6734,1,6,2018-09-26 02:00:00,720,0.177978545427322,0.177978545427322,2,0,1991,1,29.9338932037354,105.25,0.184866776836396,formate,0.05,2
6735,6735,1,7,2018-09-26 02:00:00,720,0.159378707408905,0.159378707408905,2,0,2076,1,29.9266223907471,105.25,0.165152460760025,formate,0.05,3
6736,6736,1,8,2018-09-26 02:00:00,720,0.179071128368378,0.179071128368378,2,0,1986,1,29.9193515777588,105.25,0.186032951907057,formate,0.05,4
6745,6745,1,1,2018-09-26 02:15:00,720,0.513377726078033,0.513377726078033,2,0,916,1,29.8957214355469,105.5,0.608693577430408,fructose,0.05,1
6746,6746,1,2,2018-09-26 02:15:00,720,0.461119115352631,0.461119115352631,2,0,1033,1,29.8957214355469,105.5,0.531749275218799,fructose,0.05,2
6747,6747,1,3,2018-09-26 02:15:00,720,0.495302677154541,0.495302677154541,2,0,960,1,29.8975372314453,105.5,0.581516849354871,fructose,0.05,3
6748,6748,1,4,2018-09-26 02:15:00,720,0.472948759794235,0.472948759794235,2,0,1012,1,29.8975372314453,105.5,0.548737305379639,fructose,0.05,4
6749,6749,1,5,2018-09-26 02:15:00,720,0.180456057190895,0.180456057190895,2,0,1981,1,29.8975372314453,105.5,0.187512517287773,formate,0.05,1
6750,6750,1,6,2018-09-26 02:15:00,720,0.177324339747429,0.177324339747429,2,0,1994,1,29.8975372314453,105.5,0.184168954343997,formate,0.05,2
6751,6751,1,7,2018-09-26 02:15:00,720,0.150881186127663,0.150881186127663,2,0,2117,1,29.8975372314453,105.5,0.156227275225985,formate,0.05,3
6752,6752,1,8,2018-09-26 02:15:00,720,0.190375149250031,0.190375149250031,2,0,1935,1,29.8975372314453,105.5,0.198154668985457,formate,0.05,4
6761,6761,1,1,2018-09-26 02:30:00,720,0.509597063064575,0.509597063064575,2,0,924,1,30.104736328125,105.75,0.602958257525738,fructose,0.05,1
6762,6762,1,2,2018-09-26 02:30:00,720,0.468760877847672,0.468760877847672,2,0,1015,1,30.1029205322266,105.75,0.542695380113663,fructose,0.05,2
6763,6763,1,3,2018-09-26 02:30:00,720,0.492144137620926,0.492144137620926,2,0,967,1,30.0992870330811,105.75,0.576830268616841,fructose,0.05,3
6764,6764,1,4,2018-09-26 02:30:00,720,0.471662014722824,0.471662014722824,2,0,1015,1,30.0938339233398,105.75,0.54687762060877,fructose,0.05,4
6765,6765,1,5,2018-09-26 02:30:00,720,0.184643670916557,0.184643670916557,2,0,1962,1,30.0901966094971,105.75,0.191995604043607,formate,0.05,1
6766,6766,1,6,2018-09-26 02:30:00,720,0.182806521654129,0.182806521654129,2,0,1969,1,30.0901966094971,105.75,0.190027091006505,formate,0.05,2
6767,6767,1,7,2018-09-26 02:30:00,720,0.14638914167881,0.14638914167881,2,0,2139,1,30.0865631103516,105.75,0.151528134804564,formate,0.05,3
6768,6768,1,8,2018-09-26 02:30:00,720,0.18791201710701,0.18791201710701,2,0,1946,1,30.0847473144531,105.75,0.195504453244041,formate,0.05,4
6777,6777,1,1,2018-09-26 02:45:00,720,0.506315886974335,0.506315886974335,2,0,931,1,30.1247329711914,106,0.598002654774546,fructose,0.05,1
6778,6778,1,2,2018-09-26 02:45:00,720,0.462383449077606,0.462383449077606,2,0,1030,1,30.1192779541016,106,0.533553336388049,fructose,0.05,2
6779,6779,1,3,2018-09-26 02:45:00,720,0.493044227361679,0.493044227361679,2,0,965,1,30.1120071411133,106,0.578163937853329,fructose,0.05,3
6780,6780,1,4,2018-09-26 02:45:00,720,0.471662014722824,0.471662014722824,2,0,1015,1,30.1120071411133,106,0.54687762060877,fructose,0.05,4
6781,6781,1,5,2018-09-26 02:45:00,720,0.18864843249321,0.18864843249321,2,0,1944,1,30.1065521240234,106,0.196296272970742,formate,0.05,1
6782,6782,1,6,2018-09-26 02:45:00,720,0.185462787747383,0.185462787747383,2,0,1957,1,30.1010990142822,106,0.192874174250967,formate,0.05,2
6783,6783,1,7,2018-09-26 02:45:00,720,0.156458407640457,0.156458407640457,2,0,2090,1,30.0992813110352,106,0.162079733508161,formate,0.05,3
6784,6784,1,8,2018-09-26 02:45:00,720,0.185684859752655,0.185684859752655,2,0,1956,1,30.0974636077881,106,0.193112459088395,formate,0.05,4
6793,6793,1,1,2018-09-26 03:00:00,720,0.511011004447937,0.511011004447937,2,0,921,1,30.0047740936279,106.25,0.605100041220091,fructose,0.05,1
6794,6794,1,2,2018-09-26 03:00:00,720,0.457765489816666,0.457765489816666,2,0,1041,1,30.0047740936279,106.25,0.526977334140335,fructose,0.05,2
6795,6795,1,3,2018-09-26 03:00:00,720,0.493494957685471,0.493494957685471,2,0,964,1,30.0029544830322,106.25,0.578832346554892,fructose,0.05,3
6796,6796,1,4,2018-09-26 03:00:00,720,0.475533872842789,0.475533872842789,2,0,1006,1,30.0011367797852,106.25,0.552482299081781,fructose,0.05,4
6797,6797,1,5,2018-09-26 03:00:00,720,0.187086671590805,0.187086671590805,2,0,1951,1,29.9975032806396,106.25,0.19461754594365,formate,0.05,1
6798,6798,1,6,2018-09-26 03:00:00,720,0.181704521179199,0.181704521179199,2,0,1974,1,29.9938678741455,106.25,0.188847598614328,formate,0.05,2
6799,6799,1,7,2018-09-26 03:00:00,720,0.15438437461853,0.15438437461853,2,0,2100,1,29.9920520782471,106.25,0.159900947362789,formate,0.05,3
6800,6800,1,8,2018-09-26 03:00:00,720,0.188135355710983,0.188135355710983,2,0,1945,1,29.9920520782471,106.25,0.195744547277358,formate,0.05,4
6809,6809,1,1,2018-09-26 03:15:00,720,0.505849123001099,0.505849123001099,2,0,932,1,29.8557376861572,106.5,0.59729934681162,fructose,0.05,1
6810,6810,1,2,2018-09-26 03:15:00,720,0.462383449077606,0.462383449077606,2,0,1030,1,29.8521041870117,106.5,0.533553336388049,fructose,0.05,2
6811,6811,1,3,2018-09-26 03:15:00,720,0.494397848844528,0.494397848844528,2,0,962,1,29.8484706878662,106.5,0.58017240800568,fructose,0.05,3
6812,6812,1,4,2018-09-26 03:15:00,720,0.473808735609055,0.473808735609055,2,0,1010,1,29.8448352813721,106.5,0.549981822431331,fructose,0.05,4
6813,6813,1,5,2018-09-26 03:15:00,720,0.17936073243618,0.17936073243618,2,0,1986,1,29.8448352813721,106.5,0.186342220103214,formate,0.05,1
6814,6814,1,6,2018-09-26 03:15:00,720,0.182806521654129,0.182806521654129,2,0,1969,1,29.843017578125,106.5,0.190027091006505,formate,0.05,2
6815,6815,1,7,2018-09-26 03:15:00,720,0.151908621191978,0.151908621191978,2,0,2112,1,29.843017578125,106.5,0.157303881755085,formate,0.05,3
6816,6816,1,8,2018-09-26 03:15:00,720,0.189029887318611,0.189029887318611,2,0,1941,1,29.843017578125,106.5,0.196706603609727,formate,0.05,4
6825,6825,1,1,2018-09-26 03:30:00,720,0.502133190631866,0.502133190631866,2,0,940,1,29.8575592041016,106.75,0.591714876584089,fructose,0.05,1
6826,6826,1,2,2018-09-26 03:30:00,720,0.464074999094009,0.464074999094009,2,0,1026,1,29.8611927032471,106.75,0.535971300154754,fructose,0.05,2
6827,6827,1,3,2018-09-26 03:30:00,720,0.496663361787796,0.496663361787796,2,0,957,1,29.8611927032471,106.75,0.583541467975633,fructose,0.05,3
6828,6828,1,4,2018-09-26 03:30:00,720,0.469099760055542,0.469099760055542,2,0,1021,1,29.8648281097412,106.75,0.543183148012226,fructose,0.05,4
6829,6829,1,5,2018-09-26 03:30:00,720,0.188201650977135,0.188201650977135,2,0,1946,1,29.8702793121338,106.75,0.195815824134271,formate,0.05,1
6830,6830,1,6,2018-09-26 03:30:00,720,0.183911338448524,0.183911338448524,2,0,1964,1,29.875732421875,106.75,0.191210579292788,formate,0.05,2
6831,6831,1,7,2018-09-26 03:30:00,720,0.151702925562859,0.151702925562859,2,0,2113,1,29.8811855316162,106.75,0.157088287201486,formate,0.05,3
6832,6832,1,8,2018-09-26 03:30:00,720,0.178633764386177,0.178633764386177,2,0,1988,1,29.8866367340088,106.75,0.185566016175493,formate,0.05,4
6841,6841,1,1,2018-09-26 03:45:00,720,0.506315886974335,0.506315886974335,2,0,931,1,30.08837890625,107,0.598002654774546,fructose,0.05,1
6842,6842,1,2,2018-09-26 03:45:00,720,0.460278302431107,0.460278302431107,2,0,1035,1,30.0811080932617,107,0.530551053336226,fructose,0.05,2
6843,6843,1,3,2018-09-26 03:45:00,720,0.497117847204208,0.497117847204208,2,0,956,1,30.072021484375,107,0.584218477486552,fructose,0.05,3
6844,6844,1,4,2018-09-26 03:45:00,720,0.477265864610672,0.477265864610672,2,0,1002,1,30.072021484375,107,0.554998013874664,fructose,0.05,4
6845,6845,1,5,2018-09-26 03:45:00,720,0.18265500664711,0.18265500664711,2,0,1971,1,30.0611171722412,107,0.1898648637263,formate,0.05,1
6846,6846,1,6,2018-09-26 03:45:00,720,0.183248102664948,0.183248102664948,2,0,1967,1,30.0483932495117,107,0.19049999775839,formate,0.05,2
6847,6847,1,7,2018-09-26 03:45:00,720,0.148629352450371,0.148629352450371,2,0,2128,1,30.0356693267822,107,0.153870037456213,formate,0.05,3
6848,6848,1,8,2018-09-26 03:45:00,720,0.191949918866158,0.191949918866158,2,0,1928,1,30.0229473114014,107,0.19985170821658,formate,0.05,4
6857,6857,1,1,2018-09-26 04:00:00,720,0.506783127784729,0.506783127784729,2,0,930,1,30.0374889373779,107.25,0.598707092478876,fructose,0.05,1
6858,6858,1,2,2018-09-26 04:00:00,720,0.464923173189163,0.464923173189163,2,0,1024,1,30.0356693267822,107.25,0.537185574419218,fructose,0.05,2
6859,6859,1,3,2018-09-26 04:00:00,720,0.4993976354599,0.4993976354599,2,0,951,1,30.0338516235352,107.25,0.587620263794152,fructose,0.05,3
6860,6860,1,4,2018-09-26 04:00:00,720,0.476398974657059,0.476398974657059,2,0,1004,1,30.0338516235352,107.25,0.553738192505464,fructose,0.05,4
6861,6861,1,5,2018-09-26 04:00:00,720,0.183537736535072,0.183537736535072,2,0,1967,1,30.0338516235352,107.25,0.190810263688261,formate,0.05,1
6862,6862,1,6,2018-09-26 04:00:00,720,0.182365417480469,0.182365417480469,2,0,1971,1,30.0374889373779,107.25,0.189554851663998,formate,0.05,2
6863,6863,1,7,2018-09-26 04:00:00,720,0.154591336846352,0.154591336846352,2,0,2099,1,30.039306640625,107.25,0.160118233670319,formate,0.05,3
6864,6864,1,8,2018-09-26 04:00:00,720,0.173635557293892,0.173635557293892,2,0,2011,1,30.0411243438721,107.25,0.180240447731481,formate,0.05,4
6873,6873,1,1,2018-09-26 04:15:00,720,0.508187830448151,0.508187830448151,2,0,927,1,29.8702774047852,107.5,0.60082738064036,fructose,0.05,1
6874,6874,1,2,2018-09-26 04:15:00,720,0.461961597204208,0.461961597204208,2,0,1031,1,29.8684597015381,107.5,0.532951095343902,fructose,0.05,2
6875,6875,1,3,2018-09-26 04:15:00,720,0.494850039482117,0.494850039482117,2,0,961,1,29.8666400909424,107.5,0.580844108093324,fructose,0.05,3
6876,6876,1,4,2018-09-26 04:15:00,720,0.47251945734024,0.47251945734024,2,0,1013,1,29.8630065917969,107.5,0.548116526586991,fructose,0.05,4
6877,6877,1,5,2018-09-26 04:15:00,720,0.183537736535072,0.183537736535072,2,0,1967,1,29.8611907958984,107.5,0.190810263688261,formate,0.05,1
6878,6878,1,6,2018-09-26 04:15:00,720,0.176236152648926,0.176236152648926,2,0,1999,1,29.8611907958984,107.5,0.183008955344459,formate,0.05,2
6879,6879,1,7,2018-09-26 04:15:00,720,0.144767135381699,0.144767135381699,2,0,2147,1,29.8575572967529,107.5,0.149834432906321,formate,0.05,3
6880,6880,1,8,2018-09-26 04:15:00,720,0.190599769353867,0.190599769353867,2,0,1934,1,29.8557415008545,107.5,0.198396601782497,formate,0.05,4
6889,6889,1,1,2018-09-26 04:30:00,720,0.510067880153656,0.510067880153656,2,0,923,1,29.9557037353516,107.75,0.603671011270088,fructose,0.05,1
6890,6890,1,2,2018-09-26 04:30:00,720,0.464923173189163,0.464923173189163,2,0,1024,1,29.9611568450928,107.75,0.537185574419218,fructose,0.05,2
6891,6891,1,3,2018-09-26 04:30:00,720,0.489902049303055,0.489902049303055,2,0,972,1,29.9647903442383,107.75,0.573514596869296,fructose,0.05,3
6892,6892,1,4,2018-09-26 04:30:00,720,0.477699965238571,0.477699965238571,2,0,1001,1,29.9666080474854,107.75,0.555629379169214,fructose,0.05,4
6893,6893,1,5,2018-09-26 04:30:00,720,0.189319521188736,0.189319521188736,2,0,1941,1,29.9666080474854,107.75,0.197018243395604,formate,0.05,1
6894,6894,1,6,2018-09-26 04:30:00,720,0.177542299032211,0.177542299032211,2,0,1993,1,29.9702434539795,107.75,0.184401408121937,formate,0.05,2
6895,6895,1,7,2018-09-26 04:30:00,720,0.156042784452438,0.156042784452438,2,0,2092,1,29.973876953125,107.75,0.161642887491468,formate,0.05,3
6896,6896,1,8,2018-09-26 04:30:00,720,0.174933895468712,0.174933895468712,2,0,2005,1,29.9756946563721,107.75,0.181621965349359,formate,0.05,4
6905,6905,1,1,2018-09-26 04:45:00,720,0.512903332710266,0.512903332710266,2,0,917,1,30.0211315155029,108,0.607972420886095,fructose,0.05,1
6906,6906,1,2,2018-09-26 04:45:00,720,0.46365150809288,0.46365150809288,2,0,1027,1,30.0338535308838,108,0.535365482505907,fructose,0.05,2
6907,6907,1,3,2018-09-26 04:45:00,720,0.489008396863937,0.489008396863937,2,0,974,1,30.0338535308838,108,0.572195592214588,fructose,0.05,3
